route_id,route_short_name,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,shape_code,trip_type,trip_sort,wheelchair_accessible,bikes_allowed
9279,02,93_WKD,1019347,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195019,56618,2S,W,20100,1,1
9279,02,93_WKD,1019348,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195018,56620,2F,W,21600,1,1
9279,02,93_WKD,1019345,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195021,56618,2S,D,23400,1,1
9279,02,93_WKD,1019343,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195023,56620,2F,D,25200,1,1
9279,02,93_WKD,1019327,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195028,56618,2S,D,27000,1,1
9279,02,93_WKD,1019342,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195024,56620,2F,D,28800,1,1
9279,02,93_WKD,1019326,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195029,56618,2S,D,30600,1,1
9279,02,93_WKD,1019341,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195018,56620,2F,D,32400,1,1
9279,02,93_WKD,1019325,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195021,56618,2S,D,34200,1,1
9279,02,93_WKD,1019340,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195023,56620,2F,D,36000,1,1
9279,02,93_WKD,1019324,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195028,56618,2S,D,37800,1,1
9279,02,93_WKD,1019339,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195024,56620,2F,D,39600,1,1
9279,02,93_WKD,1019323,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195029,56618,2S,D,41400,1,1
9279,02,93_WKD,1019338,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195018,56620,2F,D,43200,1,1
9279,02,93_WKD,1019322,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195021,56618,2S,D,45000,1,1
9279,02,93_WKD,1019337,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195023,56620,2F,D,46800,1,1
9279,02,93_WKD,1019321,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195028,56618,2S,D,48600,1,1
9279,02,93_WKD,1019336,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195024,56620,2F,D,50400,1,1
9279,02,93_WKD,1019320,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195029,56618,2S,D,52200,1,1
9279,02,93_WKD,1019335,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195025,56620,2F,D,54000,1,1
9279,02,93_WKD,1019319,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195030,56618,2S,D,55800,1,1
9279,02,93_WKD,1019334,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195026,56620,2F,D,57600,1,1
9279,02,93_WKD,1019318,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195031,56618,2S,D,59400,1,1
9279,02,93_WKD,1019333,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195020,56620,2F,D,61200,1,1
9279,02,93_WKD,1019317,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195032,56618,2S,D,63000,1,1
9279,02,93_WKD,1019332,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195025,56620,2F,D,64800,1,1
9279,02,93_WKD,1019316,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195030,56618,2S,D,66600,1,1
9279,02,93_WKD,1019331,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195026,56620,2F,D,68400,1,1
9279,02,93_WKD,1019315,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195031,56618,2S,D,70200,1,1
9279,02,93_WKD,1019330,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195020,56620,2F,D,72000,1,1
9279,02,93_WKD,1019314,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195032,56618,2S,H,73800,1,1
9279,02,93_WKD,1019329,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195025,56620,2F,H,75600,1,1
9279,02,93_WKD,1019313,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195030,56618,2S,H,77400,1,1
9279,02,93_WKD,1019328,NORTH TRANSFER: VIA FORDEM,0,North Transfer,195027,56620,2F,H,79200,1,1
9279,02,93_WKD,1019344,NORTH TRANSFER: VIA SHERMAN,0,North Transfer,195022,56618,2S,H,81000,1,1
9279,02,93_WKD,1019346,CAPITOL SQUARE,0,North Transfer,195020,56619,2Q,H,82800,1,1
9279,02,93_WKD,1019383,WEST TRANSFER: VIA FORDEM,1,West Transfer,195021,56624,f2,W,18720,1,1
9279,02,93_WKD,1019384,WEST TRANSFER: VIA FORDEM,1,West Transfer,195033,56624,f2,W,20520,1,1
9279,02,93_WKD,1019381,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195028,56622,s2,D,21600,1,1
9279,02,93_WKD,1019382,WEST TRANSFER: VIA FORDEM,1,West Transfer,195024,56624,f2,D,23400,1,1
9279,02,93_WKD,1019380,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195034,56622,s2,D,25200,1,1
9279,02,93_WKD,1019364,WEST TRANSFER: VIA FORDEM,1,West Transfer,195018,56624,f2,D,27000,1,1
9279,02,93_WKD,1019379,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195021,56622,s2,D,28800,1,1
9279,02,93_WKD,1019363,WEST TRANSFER: VIA FORDEM,1,West Transfer,195023,56624,f2,D,30600,1,1
9279,02,93_WKD,1019378,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195028,56622,s2,D,32400,1,1
9279,02,93_WKD,1019362,WEST TRANSFER: VIA FORDEM,1,West Transfer,195024,56624,f2,D,34200,1,1
9279,02,93_WKD,1019377,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195029,56622,s2,D,36000,1,1
9279,02,93_WKD,1019361,WEST TRANSFER: VIA FORDEM,1,West Transfer,195018,56624,f2,D,37800,1,1
9279,02,93_WKD,1019376,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195021,56622,s2,D,39600,1,1
9279,02,93_WKD,1019360,WEST TRANSFER: VIA FORDEM,1,West Transfer,195023,56624,f2,D,41400,1,1
9279,02,93_WKD,1019375,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195028,56622,s2,D,43200,1,1
9279,02,93_WKD,1019359,WEST TRANSFER: VIA FORDEM,1,West Transfer,195024,56624,f2,D,45000,1,1
9279,02,93_WKD,1019374,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195029,56622,s2,D,46800,1,1
9279,02,93_WKD,1019358,WEST TRANSFER: VIA FORDEM,1,West Transfer,195018,56624,f2,D,48600,1,1
9279,02,93_WKD,1019373,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195030,56622,s2,D,50400,1,1
9279,02,93_WKD,1019357,WEST TRANSFER: VIA FORDEM,1,West Transfer,195023,56624,f2,D,52200,1,1
9279,02,93_WKD,1019372,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195031,56622,s2,D,54000,1,1
9279,02,93_WKD,1019356,WEST TRANSFER: VIA FORDEM,1,West Transfer,195020,56624,f2,D,55800,1,1
9279,02,93_WKD,1019371,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195032,56622,s2,D,57600,1,1
9279,02,93_WKD,1019355,WEST TRANSFER: VIA FORDEM,1,West Transfer,195025,56624,f2,D,59400,1,1
9279,02,93_WKD,1019370,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195030,56622,s2,D,61200,1,1
9279,02,93_WKD,1019354,WEST TRANSFER: VIA FORDEM,1,West Transfer,195026,56624,f2,D,63000,1,1
9279,02,93_WKD,1019369,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195031,56622,s2,D,64800,1,1
9279,02,93_WKD,1019353,WEST TRANSFER: VIA FORDEM,1,West Transfer,195020,56624,f2,D,66600,1,1
9279,02,93_WKD,1019368,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195032,56622,s2,D,68400,1,1
9279,02,93_WKD,1019352,WEST TRANSFER: VIA FORDEM,1,West Transfer,195025,56624,f2,D,70200,1,1
9279,02,93_WKD,1019367,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195030,56622,s2,D,72000,1,1
9279,02,93_WKD,1019351,WEST TRANSFER: VIA FORDEM,1,West Transfer,195026,56624,f2,D,73800,1,1
9279,02,93_WKD,1019366,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195031,56622,s2,H,75600,1,1
9279,02,93_WKD,1019350,WEST TRANSFER: VIA FORDEM,1,West Transfer,195020,56624,f2,H,77400,1,1
9279,02,93_WKD,1019365,WEST TRANSFER: VIA SHERMAN,1,West Transfer,195035,56622,s2,H,79200,1,1
9279,02,93_WKD,1019349,WEST TRANSFER: VIA FORDEM,1,West Transfer,195025,56624,f2,H,81000,1,1
9281,04,93_WKD,1019664,NORTH TRANSFER,0,North Transfer,195097,56632,4N,W,19200,1,1
9281,04,93_WKD,1019663,NORTH TRANSFER,0,North Transfer,195098,56632,4N,D,21600,1,1
9281,04,93_WKD,1019665,NORTH TRANSFER,0,North Transfer,195095,56632,4N,W,23400,1,1
9281,04,93_WKD,1019662,NORTH TRANSFER,0,North Transfer,195099,56632,4N,D,25200,1,1
9281,04,93_WKD,1019666,NORTH TRANSFER,0,North Transfer,195094,56632,4N,W,27000,1,1
9281,04,93_WKD,1019661,NORTH TRANSFER,0,North Transfer,195097,56632,4N,D,28800,1,1
9281,04,93_WKD,1019667,NORTH TRANSFER,0,North Transfer,195096,56632,4N,W,30600,1,1
9281,04,93_WKD,1019660,NORTH TRANSFER,0,North Transfer,195098,56632,4N,D,32400,1,1
9281,04,93_WKD,1019668,NORTH TRANSFER,0,North Transfer,195095,56632,4N,W,34200,1,1
9281,04,93_WKD,1019659,NORTH TRANSFER,0,North Transfer,195099,56632,4N,D,36000,1,1
9281,04,93_WKD,1019669,NORTH TRANSFER,0,North Transfer,195094,56632,4N,W,37800,1,1
9281,04,93_WKD,1019658,NORTH TRANSFER,0,North Transfer,195097,56632,4N,D,39600,1,1
9281,04,93_WKD,1019670,NORTH TRANSFER,0,North Transfer,195091,56632,4N,W,41400,1,1
9281,04,93_WKD,1019657,NORTH TRANSFER,0,North Transfer,195098,56632,4N,D,43200,1,1
9281,04,93_WKD,1019671,NORTH TRANSFER,0,North Transfer,195093,56632,4N,W,45000,1,1
9281,04,93_WKD,1019656,NORTH TRANSFER,0,North Transfer,195099,56632,4N,D,46800,1,1
9281,04,93_WKD,1019672,NORTH TRANSFER,0,North Transfer,195094,56632,4N,W,48600,1,1
9281,04,93_WKD,1019655,NORTH TRANSFER,0,North Transfer,195097,56632,4N,D,50400,1,1
9281,04,93_WKD,1019673,NORTH TRANSFER,0,North Transfer,195091,56632,4N,W,52200,1,1
9281,04,93_WKD,1019654,NORTH TRANSFER,0,North Transfer,195035,56632,4N,D,54000,1,1
9281,04,93_WKD,1019674,NORTH TRANSFER,0,North Transfer,195093,56632,4N,W,55800,1,1
9281,04,93_WKD,1019653,NORTH TRANSFER,0,North Transfer,195100,56632,4N,D,57600,1,1
9281,04,93_WKD,1019675,NORTH TRANSFER,0,North Transfer,195092,56632,4N,W,59400,1,1
9281,04,93_WKD,1019652,NORTH TRANSFER,0,North Transfer,195101,56632,4N,D,61200,1,1
9281,04,93_WKD,1019676,NORTH TRANSFER,0,North Transfer,195091,56632,4N,W,63000,1,1
9281,04,93_WKD,1019651,NORTH TRANSFER,0,North Transfer,195035,56632,4N,D,64800,1,1
9281,04,93_WKD,1019650,NORTH TRANSFER,0,North Transfer,195100,56632,4N,D,68400,1,1
9281,04,93_WKD,1019649,NORTH TRANSFER,0,North Transfer,195101,56632,4N,D,72000,1,1
9281,04,93_WKD,1019648,NORTH TRANSFER,0,North Transfer,195035,56632,4N,H,75600,1,1
9281,04,93_WKD,1019647,NORTH TRANSFER,0,North Transfer,195100,56632,4N,H,79200,1,1
9281,04,93_WKD,1019694,SOUTH TRANSFER,1,South Transfer,195099,56635,4S,W,19200,1,1
9281,04,93_WKD,1019693,SOUTH TRANSFER,1,South Transfer,195097,56635,4S,D,21600,1,1
9281,04,93_WKD,1019695,SOUTH TRANSFER,1,South Transfer,195094,56635,4S,W,23400,1,1
9281,04,93_WKD,1019692,SOUTH TRANSFER,1,South Transfer,195098,56635,4S,D,25200,1,1
9281,04,93_WKD,1019696,SOUTH TRANSFER,1,South Transfer,195096,56635,4S,W,27000,1,1
9281,04,93_WKD,1019691,SOUTH TRANSFER,1,South Transfer,195099,56635,4S,D,28800,1,1
9281,04,93_WKD,1019697,SOUTH TRANSFER,1,South Transfer,195095,56635,4S,W,30600,1,1
9281,04,93_WKD,1019690,SOUTH TRANSFER,1,South Transfer,195097,56635,4S,D,32400,1,1
9281,04,93_WKD,1019698,SOUTH TRANSFER,1,South Transfer,195094,56635,4S,W,34200,1,1
9281,04,93_WKD,1019689,SOUTH TRANSFER,1,South Transfer,195098,56635,4S,D,36000,1,1
9281,04,93_WKD,1019699,SOUTH TRANSFER,1,South Transfer,195096,56635,4S,W,37800,1,1
9281,04,93_WKD,1019688,SOUTH TRANSFER,1,South Transfer,195099,56635,4S,D,39600,1,1
9281,04,93_WKD,1019700,SOUTH TRANSFER,1,South Transfer,195093,56635,4S,W,41400,1,1
9281,04,93_WKD,1019687,SOUTH TRANSFER,1,South Transfer,195097,56635,4S,D,43200,1,1
9281,04,93_WKD,1019701,SOUTH TRANSFER,1,South Transfer,195094,56635,4S,W,45000,1,1
9281,04,93_WKD,1019686,SOUTH TRANSFER,1,South Transfer,195098,56635,4S,D,46800,1,1
9281,04,93_WKD,1019702,SOUTH TRANSFER,1,South Transfer,195091,56635,4S,W,48600,1,1
9281,04,93_WKD,1019685,SOUTH TRANSFER,1,South Transfer,195099,56635,4S,D,50400,1,1
9281,04,93_WKD,1019703,SOUTH TRANSFER,1,South Transfer,195093,56635,4S,W,52200,1,1
9281,04,93_WKD,1019684,SOUTH TRANSFER,1,South Transfer,195101,56635,4S,D,54000,1,1
9281,04,93_WKD,1019704,SOUTH TRANSFER,1,South Transfer,195092,56635,4S,W,55800,1,1
9281,04,93_WKD,1019683,SOUTH TRANSFER,1,South Transfer,195035,56635,4S,D,57600,1,1
9281,04,93_WKD,1019705,SOUTH TRANSFER,1,South Transfer,195091,56635,4S,W,59400,1,1
9281,04,93_WKD,1019682,SOUTH TRANSFER,1,South Transfer,195100,56635,4S,D,61200,1,1
9281,04,93_WKD,1019706,SOUTH TRANSFER,1,South Transfer,195093,56635,4S,W,63000,1,1
9281,04,93_WKD,1019681,SOUTH TRANSFER,1,South Transfer,195101,56635,4S,D,64800,1,1
9281,04,93_WKD,1019680,SOUTH TRANSFER,1,South Transfer,195035,56635,4S,D,68400,1,1
9281,04,93_WKD,1019679,SOUTH TRANSFER,1,South Transfer,195100,56635,4S,D,72000,1,1
9281,04,93_WKD,1019678,SOUTH TRANSFER,1,South Transfer,195101,56635,4S,D,75600,1,1
9281,04,93_WKD,1019677,SOUTH TRANSFER,1,South Transfer,195032,56635,4S,H,79200,1,1
9282,05,93_WKD,1019859,EAST TRANSFER,0,East Transfer,195135,56637,5E,W,20040,1,1
9282,05,93_WKD,1019858,EAST TRANSFER,0,East Transfer,195133,56637,5E,D,21840,1,1
9282,05,93_WKD,1019856,EAST TRANSFER,0,East Transfer,195137,56637,5E,D,23400,1,1
9282,05,93_WKD,1019860,EAST TRANSFER,0,East Transfer,195134,56637,5E,W,25200,1,1
9282,05,93_WKD,1019841,EAST TRANSFER,0,East Transfer,195138,56637,5E,D,27000,1,1
9282,05,93_WKD,1019861,EAST TRANSFER,0,East Transfer,195133,56637,5E,W,28800,1,1
9282,05,93_WKD,1019855,EAST TRANSFER,0,East Transfer,195135,56637,5E,D,30600,1,1
9282,05,93_WKD,1019862,EAST TRANSFER,0,East Transfer,195134,56637,5E,W,32400,1,1
9282,05,93_WKD,1019854,EAST TRANSFER,0,East Transfer,195137,56637,5E,D,34200,1,1
9282,05,93_WKD,1019863,EAST TRANSFER,0,East Transfer,195133,56637,5E,W,36000,1,1
9282,05,93_WKD,1019853,EAST TRANSFER,0,East Transfer,195138,56637,5E,D,37800,1,1
9282,05,93_WKD,1019864,EAST TRANSFER,0,East Transfer,195132,56637,5E,W,39600,1,1
9282,05,93_WKD,1019852,EAST TRANSFER,0,East Transfer,195135,56637,5E,D,41400,1,1
9282,05,93_WKD,1019865,EAST TRANSFER,0,East Transfer,195133,56637,5E,W,43200,1,1
9282,05,93_WKD,1019851,EAST TRANSFER,0,East Transfer,195137,56637,5E,D,45000,1,1
9282,05,93_WKD,1019866,EAST TRANSFER,0,East Transfer,195132,56637,5E,W,46800,1,1
9282,05,93_WKD,1019850,EAST TRANSFER,0,East Transfer,195138,56637,5E,D,48600,1,1
9282,05,93_WKD,1019867,EAST TRANSFER,0,East Transfer,195131,56637,5E,W,50400,1,1
9282,05,93_WKD,1019849,EAST TRANSFER,0,East Transfer,195135,56637,5E,D,52200,1,1
9282,05,93_WKD,1019868,EAST TRANSFER,0,East Transfer,195132,56637,5E,W,54000,1,1
9282,05,93_WKD,1019848,EAST TRANSFER,0,East Transfer,195139,56637,5E,D,55800,1,1
9282,05,93_WKD,1019869,EAST TRANSFER,0,East Transfer,195131,56637,5E,W,57600,1,1
9282,05,93_WKD,1019847,EAST TRANSFER,0,East Transfer,195022,56637,5E,D,59400,1,1
9282,05,93_WKD,1019870,EAST TRANSFER,0,East Transfer,195132,56637,5E,W,61200,1,1
9282,05,93_WKD,1019846,EAST TRANSFER,0,East Transfer,195140,56637,5E,D,63000,1,1
9282,05,93_WKD,1019871,EAST TRANSFER,0,East Transfer,195131,56637,5E,W,64800,1,1
9282,05,93_WKD,1019845,EAST TRANSFER,0,East Transfer,195139,56637,5E,D,66600,1,1
9282,05,93_WKD,1019844,EAST TRANSFER,0,East Transfer,195022,56637,5E,D,70200,1,1
9282,05,93_WKD,1019843,EAST TRANSFER,0,East Transfer,195140,56637,5E,D,73800,1,1
9282,05,93_WKD,1019842,EAST TRANSFER,0,East Transfer,195139,56637,5E,H,77400,1,1
9282,05,93_WKD,1019840,EAST TRANSFER,0,East Transfer,195141,56637,5E,H,81000,1,1
9282,05,93_WKD,1019857,CAPITOL SQUARE,0,East Transfer,195136,56636,5eQ,H,82680,1,1
9282,05,93_WKD,1019890,SOUTH TRANSFER,1,South Transfer,195098,56639,5S,W,19500,1,1
9282,05,93_WKD,1019889,SOUTH TRANSFER,1,South Transfer,195138,56639,5S,W,21300,1,1
9282,05,93_WKD,1019891,SOUTH TRANSFER,1,South Transfer,195134,56639,5S,W,22500,1,1
9282,05,93_WKD,1019887,SOUTH TRANSFER,1,South Transfer,195135,56639,5S,D,24300,1,1
9282,05,93_WKD,1019892,SOUTH TRANSFER,1,South Transfer,195133,56639,5S,W,26100,1,1
9282,05,93_WKD,1019886,SOUTH TRANSFER,1,South Transfer,195137,56639,5S,D,27900,1,1
9282,05,93_WKD,1019893,SOUTH TRANSFER,1,South Transfer,195134,56639,5S,W,29700,1,1
9282,05,93_WKD,1019885,SOUTH TRANSFER,1,South Transfer,195138,56639,5S,D,31500,1,1
9282,05,93_WKD,1019894,SOUTH TRANSFER,1,South Transfer,195133,56639,5S,W,33300,1,1
9282,05,93_WKD,1019884,SOUTH TRANSFER,1,South Transfer,195135,56639,5S,D,35100,1,1
9282,05,93_WKD,1019895,SOUTH TRANSFER,1,South Transfer,195132,56639,5S,W,36900,1,1
9282,05,93_WKD,1019883,SOUTH TRANSFER,1,South Transfer,195137,56639,5S,D,38700,1,1
9282,05,93_WKD,1019896,SOUTH TRANSFER,1,South Transfer,195133,56639,5S,W,40500,1,1
9282,05,93_WKD,1019882,SOUTH TRANSFER,1,South Transfer,195138,56639,5S,D,42300,1,1
9282,05,93_WKD,1019897,SOUTH TRANSFER,1,South Transfer,195132,56639,5S,W,44100,1,1
9282,05,93_WKD,1019881,SOUTH TRANSFER,1,South Transfer,195135,56639,5S,D,45900,1,1
9282,05,93_WKD,1019898,SOUTH TRANSFER,1,South Transfer,195133,56639,5S,W,47700,1,1
9282,05,93_WKD,1019880,SOUTH TRANSFER,1,South Transfer,195139,56639,5S,D,49500,1,1
9282,05,93_WKD,1019899,SOUTH TRANSFER,1,South Transfer,195132,56639,5S,W,51300,1,1
9282,05,93_WKD,1019879,SOUTH TRANSFER,1,South Transfer,195138,56639,5S,D,53100,1,1
9282,05,93_WKD,1019900,SOUTH TRANSFER,1,South Transfer,195131,56639,5S,W,54900,1,1
9282,05,93_WKD,1019878,SOUTH TRANSFER,1,South Transfer,195140,56639,5S,D,56700,1,1
9282,05,93_WKD,1019901,SOUTH TRANSFER,1,South Transfer,195132,56639,5S,W,58500,1,1
9282,05,93_WKD,1019877,SOUTH TRANSFER,1,South Transfer,195139,56639,5S,D,60300,1,1
9282,05,93_WKD,1019902,SOUTH TRANSFER,1,South Transfer,195131,56639,5S,W,62100,1,1
9282,05,93_WKD,1019876,SOUTH TRANSFER,1,South Transfer,195022,56639,5S,D,63900,1,1
9282,05,93_WKD,1019875,SOUTH TRANSFER,1,South Transfer,195140,56639,5S,D,67500,1,1
9282,05,93_WKD,1019874,SOUTH TRANSFER,1,South Transfer,195139,56639,5S,D,71100,1,1
9282,05,93_WKD,1019873,SOUTH TRANSFER,1,South Transfer,195022,56639,5S,D,74700,1,1
9282,05,93_WKD,1019872,SOUTH TRANSFER,1,South Transfer,195140,56639,5S,H,78300,1,1
9282,05,93_WKD,1019888,SOUTH TRANSFER,1,South Transfer,195142,56639,5S,H,81900,1,1
9283,06,93_WKD,1020081,E TOWNE: VIA MINERAL POINT: VIA MADISON COLLEGE & HAYES,0,East Towne,195171,56641,6M%,W,20100,1,1
9283,06,93_WKD,1020079,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195173,56651,6TX,W,21600,1,1
9283,06,93_WKD,1020062,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195180,56643,6MH,D,23400,1,1
9283,06,93_WKD,1020063,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195178,56651,6TX,D,25200,1,1
9283,06,93_WKD,1020061,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195179,56643,6MH,D,27000,1,1
9283,06,93_WKD,1020064,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195182,56651,6TX,D,28800,1,1
9283,06,93_WKD,1020060,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195171,56643,6MH,D,30600,1,1
9283,06,93_WKD,1020065,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195181,56651,6TX,D,32400,1,1
9283,06,93_WKD,1020059,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195173,56643,6MH,D,34200,1,1
9283,06,93_WKD,1020066,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195180,56651,6TX,D,36000,1,1
9283,06,93_WKD,1020058,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195178,56643,6MH,D,37800,1,1
9283,06,93_WKD,1020067,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195179,56651,6TX,D,39600,1,1
9283,06,93_WKD,1020057,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195182,56643,6MH,D,41400,1,1
9283,06,93_WKD,1020068,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195171,56651,6TX,D,43200,1,1
9283,06,93_WKD,1020056,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195181,56643,6MH,D,45000,1,1
9283,06,93_WKD,1020069,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195173,56651,6TX,D,46800,1,1
9283,06,93_WKD,1020055,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195177,56643,6MH,D,48600,1,1
9283,06,93_WKD,1020070,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195178,56651,6TX,D,50400,1,1
9283,06,93_WKD,1020054,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195175,56643,6MH,D,52200,1,1
9283,06,93_WKD,1020071,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195174,56651,6TX,D,54000,1,1
9283,06,93_WKD,1020053,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195027,56643,6MH,D,55800,1,1
9283,06,93_WKD,1020072,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195172,56651,6TX,D,57600,1,1
9283,06,93_WKD,1020052,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195176,56643,6MH,D,59400,1,1
9283,06,93_WKD,1020073,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195177,56651,6TX,D,61200,1,1
9283,06,93_WKD,1020051,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195183,56643,6MH,D,63000,1,1
9283,06,93_WKD,1020074,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195175,56651,6TX,D,64800,1,1
9283,06,93_WKD,1020050,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195174,56643,6MH,D,66600,1,1
9283,06,93_WKD,1020075,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195027,56651,6TX,D,68400,1,1
9283,06,93_WKD,1020049,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195172,56643,6MH,D,70200,1,1
9283,06,93_WKD,1020076,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195176,56651,6TX,D,72000,1,1
9283,06,93_WKD,1020048,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195177,56643,6MH,H,73800,1,1
9283,06,93_WKD,1020077,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195175,56651,6TX,H,75600,1,1
9283,06,93_WKD,1020047,E TOWNE: VIA MINERAL POINT: VIA HAYES,0,East Towne,195183,56643,6MH,H,77400,1,1
9283,06,93_WKD,1020078,E TOWNE: VIA TOKAY: VIA MADISON COLLEGE,0,East Towne,195174,56651,6TX,H,79200,1,1
9283,06,93_WKD,1020046,TO FOREST RUN: VIA MINERAL POINT: VIA HAYES,0,East Towne,195026,56644,6MHG,H,81000,1,1
9283,06,93_WKD,1020080,TO INGERSOLL: VIA TOKAY,0,East Towne,195172,56653,6TG,H,82800,1,1
9283,06,93_WKD,1020117,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,195173,56656,ghm6,W,18300,1,1
9283,06,93_WKD,1020115,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,195178,56664,xt6,W,19980,1,1
9283,06,93_WKD,1020098,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,195179,56656,ghm6,D,21420,1,1
9283,06,93_WKD,1020099,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,195182,56664,xt6,D,23100,1,1
9283,06,93_WKD,1020097,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,195171,56659,hm6,D,24720,1,1
9283,06,93_WKD,1020100,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,195181,56664,xt6,D,26700,1,1
9283,06,93_WKD,1020096,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,195173,56659,hm6,D,28320,1,1
9283,06,93_WKD,1020101,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,195180,56664,xt6,D,30300,1,1
