stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,6100,23:00:00,23:00:00,CAPITOL SQUARE,0.0097
2,2925,23:00:52,23:00:52,CAPITOL SQUARE,0.3175
3,2401,23:01:50,23:01:50,CAPITOL SQUARE,0.6611
4,2249,23:02:26,23:02:26,CAPITOL SQUARE,0.8757
5,2669,23:02:56,23:02:56,CAPITOL SQUARE,1.0579
6,2201,23:03:23,23:03:23,CAPITOL SQUARE,1.2175
7,2121,23:04:09,23:04:09,CAPITOL SQUARE,1.4903
8,2175,23:05:00,23:05:00,CAPITOL SQUARE,1.7755
9,2101,23:05:43,23:05:43,CAPITOL SQUARE,1.9756
10,2395,23:06:11,23:06:11,CAPITOL SQUARE,2.1058
11,2752,23:06:36,23:06:36,CAPITOL SQUARE,2.2248
12,2501,23:07:15,23:07:15,CAPITOL SQUARE,2.404
13,2741,23:07:37,23:07:37,CAPITOL SQUARE,2.5073
14,2191,23:08:37,23:08:37,CAPITOL SQUARE,2.7851
15,2755,23:09:16,23:09:16,CAPITOL SQUARE,2.9684
16,2595,23:09:47,23:09:47,CAPITOL SQUARE,3.1119
17,2945,23:10:49,23:10:49,CAPITOL SQUARE,3.3975
18,2131,23:12:00,23:12:00,CAPITOL SQUARE,3.7033
19,2473,23:13:00,23:13:00,CAPITOL SQUARE,3.99
20,2349,23:13:36,23:13:36,CAPITOL SQUARE,4.1611
21,2916,23:14:04,23:14:04,CAPITOL SQUARE,4.2947
22,2822,23:14:38,23:14:38,CAPITOL SQUARE,4.4562
23,2561,23:15:17,23:15:17,CAPITOL SQUARE,4.6444
24,2605,23:15:54,23:15:54,CAPITOL SQUARE,4.8213
25,2717,23:16:31,23:16:31,CAPITOL SQUARE,5.001
26,2921,23:17:11,23:17:11,CAPITOL SQUARE,5.1927
27,133,23:18:00,23:18:00,CAPITOL SQUARE,5.4109
28,809,23:18:34,23:18:34,CAPITOL SQUARE,5.5267
29,581,23:19:52,23:19:52,CAPITOL SQUARE,5.7906
30,743,23:20:24,23:20:24,CAPITOL SQUARE,5.9006
31,455,23:21:18,23:21:18,CAPITOL SQUARE,6.0834
32,435,23:22:02,23:22:02,CAPITOL SQUARE,6.235
33,941,23:22:25,23:22:25,CAPITOL SQUARE,6.3158
34,839,23:23:38,23:23:38,CAPITOL SQUARE,6.5644
35,883,23:24:35,23:24:35,CAPITOL SQUARE,6.7583
36,1324,23:25:09,23:25:09,CAPITOL SQUARE,6.8739
37,1101,23:26:00,23:26:00,DROP OFFS ONLY,7.0288
