stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,4993,7:14:00,7:14:00,WEST TRANSFER,0.0258
2,4450,7:14:41,7:14:41,WEST TRANSFER,0.2092
3,4589,7:15:44,7:15:44,WEST TRANSFER,0.4893
4,4171,7:16:42,7:16:42,WEST TRANSFER,0.7469
5,4643,7:17:22,7:17:22,WEST TRANSFER,0.9272
6,8297,7:18:40,7:18:40,WEST TRANSFER,1.2749
7,2665,7:23:46,7:23:46,WEST TRANSFER,2.6313
8,6100,7:25:00,7:25:00,DROP OFFS ONLY,2.9448
