stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,336,6:08:00,6:08:00,MEMORIAL UNION,0.0153
2,5,6:09:02,6:09:02,MEMORIAL UNION,0.1831
3,61,6:10:03,6:10:03,MEMORIAL UNION,0.3484
4,75,6:11:12,6:11:12,MEMORIAL UNION,0.5336
5,43,6:11:52,6:11:52,MEMORIAL UNION,0.6411
6,39,6:12:24,6:12:24,MEMORIAL UNION,0.7281
7,765,6:12:54,6:12:54,MEMORIAL UNION,0.8096
8,49,6:13:57,6:13:57,MEMORIAL UNION,0.9806
9,10,6:15:00,6:15:00,DROP OFFS ONLY,1.1422
