route_num,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled,service_id
81,1,99,18:35:00,18:35:00,MEMORIAL UNION: VIA JOHNSON: VIA WASHINGTON,0.0224,92_WKD:L#6
81,2,25,18:36:00,18:36:00,MEMORIAL UNION: VIA JOHNSON: VIA WASHINGTON,0.1853,92_WKD:L#6
81,3,89,18:37:38,18:37:38,MEMORIAL UNION: VIA JOHNSON: VIA WASHINGTON,0.4522,92_WKD:L#6
81,4,45,18:38:38,18:38:38,MEMORIAL UNION: VIA JOHNSON: VIA WASHINGTON,0.6153,92_WKD:L#6
81,5,96,18:39:29,18:39:29,MEMORIAL UNION: VIA JOHNSON: VIA WASHINGTON,0.7552,92_WKD:L#6
81,6,1227,18:41:17,18:41:17,MEMORIAL UNION: VIA JOHNSON: VIA WASHINGTON,1.0497,92_WKD:L#6
81,7,1593,18:42:00,18:42:00,MEMORIAL UNION: VIA JOHNSON: VIA WASHINGTON,1.1578,92_WKD:L#6
81,8,752,18:42:54,18:42:54,MEMORIAL UNION: VIA WASHINGTON,1.2993,92_WKD:L#6
81,9,914,18:44:27,18:44:27,MEMORIAL UNION: VIA WASHINGTON,1.5428,92_WKD:L#6
81,10,480,18:45:46,18:45:46,MEMORIAL UNION: VIA WASHINGTON,1.7484,92_WKD:L#6
81,11,688,18:46:27,18:46:27,MEMORIAL UNION: VIA WASHINGTON,1.8572,92_WKD:L#6
81,12,506,18:47:16,18:47:16,MEMORIAL UNION: VIA WASHINGTON,1.9846,92_WKD:L#6
81,13,926,18:48:22,18:48:22,MEMORIAL UNION: VIA WASHINGTON,2.1581,92_WKD:L#6
81,14,68,18:49:04,18:49:04,MEMORIAL UNION: VIA WASHINGTON,2.2682,92_WKD:L#6
81,15,853,18:50:15,18:50:15,MEMORIAL UNION: VIA WASHINGTON,2.4553,92_WKD:L#6
81,16,558,18:51:13,18:51:13,MEMORIAL UNION: VIA WASHINGTON,2.6082,92_WKD:L#6
81,17,967,18:52:00,18:52:00,MEMORIAL UNION: VIA WASHINGTON,2.718,92_WKD:L#6
81,18,710,18:52:48,18:52:48,MEMORIAL UNION,2.8433,92_WKD:L#6
81,19,520,18:53:33,18:53:33,MEMORIAL UNION,2.9589,92_WKD:L#6
81,20,313,18:54:18,18:54:18,MEMORIAL UNION,3.0765,92_WKD:L#6
81,21,161,18:55:18,18:55:18,MEMORIAL UNION,3.2315,92_WKD:L#6
81,22,965,18:56:02,18:56:02,MEMORIAL UNION,3.3466,92_WKD:L#6
81,23,593,18:57:09,18:57:09,MEMORIAL UNION,3.5195,92_WKD:L#6
81,24,87,18:57:46,18:57:46,MEMORIAL UNION,3.6154,92_WKD:L#6
81,25,568,18:59:11,18:59:11,MEMORIAL UNION,3.8354,92_WKD:L#6
81,26,670,18:59:46,18:59:46,MEMORIAL UNION,3.9261,92_WKD:L#6
81,27,795,19:01:12,19:01:12,MEMORIAL UNION,4.1492,92_WKD:L#6
81,28,99,19:02:00,19:02:00,DROP OFFS ONLY,4.2574,92_WKD:L#6
82,1,10,18:50:00,18:50:00,MEMORIAL UNION: VIA OBSERVATORY: VIA BREESE,0.069,92_WKD:L#6
82,2,60,18:51:26,18:51:26,MEMORIAL UNION: VIA OBSERVATORY: VIA BREESE,0.3244,92_WKD:L#6
82,3,52,18:52:02,18:52:02,MEMORIAL UNION: VIA OBSERVATORY: VIA BREESE,0.4311,92_WKD:L#6
82,4,56,18:52:29,18:52:29,MEMORIAL UNION: VIA OBSERVATORY: VIA BREESE,0.5111,92_WKD:L#6
82,5,2996,18:54:12,18:54:12,MEMORIAL UNION: VIA OBSERVATORY: VIA BREESE,0.8156,92_WKD:L#6
82,6,2978,18:55:06,18:55:06,MEMORIAL UNION: VIA OBSERVATORY: VIA BREESE,0.9778,92_WKD:L#6
82,7,2442,18:55:57,18:55:57,MEMORIAL UNION: VIA OBSERVATORY: VIA BREESE,1.1294,92_WKD:L#6
82,8,2094,18:58:00,18:58:00,MEMORIAL UNION: VIA BREESE,1.4875,92_WKD:L#6
82,9,2502,18:58:48,18:58:48,MEMORIAL UNION: VIA BREESE,1.6143,92_WKD:L#6
82,10,2605,18:59:48,18:59:48,MEMORIAL UNION: VIA BREESE,1.7711,92_WKD:L#6
82,11,2717,19:00:57,19:00:57,MEMORIAL UNION: VIA BREESE,1.9507,92_WKD:L#6
82,12,2921,19:02:10,19:02:10,MEMORIAL UNION: VIA BREESE,2.1424,92_WKD:L#6
82,13,542,19:03:26,19:03:26,MEMORIAL UNION: VIA BREESE,2.342,92_WKD:L#6
82,14,454,19:04:38,19:04:38,MEMORIAL UNION: VIA BREESE,2.529,92_WKD:L#6
82,15,533,19:06:00,19:06:00,MEMORIAL UNION: VIA BREESE,2.7328,92_WKD:L#6
82,16,971,19:07:25,19:07:25,MEMORIAL UNION,2.9492,92_WKD:L#6
82,17,585,19:08:09,19:08:09,MEMORIAL UNION,3.0610000000000004,92_WKD:L#6
82,18,327,19:09:14,19:09:14,MEMORIAL UNION,3.2257,92_WKD:L#6
82,19,115,19:10:18,19:10:18,MEMORIAL UNION,3.3892,92_WKD:L#6
82,20,483,19:10:53,19:10:53,MEMORIAL UNION,3.478,92_WKD:L#6
82,21,75,19:11:55,19:11:55,MEMORIAL UNION,3.6341,92_WKD:L#6
82,22,43,19:12:37,19:12:37,MEMORIAL UNION,3.7416,92_WKD:L#6
82,23,39,19:13:11,19:13:11,MEMORIAL UNION,3.8286,92_WKD:L#6
82,24,765,19:13:43,19:13:43,MEMORIAL UNION,3.9101,92_WKD:L#6
82,25,49,19:14:50,19:14:50,MEMORIAL UNION,4.081,92_WKD:L#6
82,26,10,19:16:00,19:16:00,DROP OFFS ONLY,4.2426,92_WKD:L#6
80,1,10,16:48:00,16:48:00,TO U.W. HOSPITAL: VIA EAGLE HTS,0.0081,92_WKD:R
80,2,60,16:49:43,16:49:43,TO U.W. HOSPITAL: VIA EAGLE HTS,0.2635,92_WKD:R
80,3,52,16:50:26,16:50:26,TO U.W. HOSPITAL: VIA EAGLE HTS,0.3702,92_WKD:R
80,4,488,16:51:20,16:51:20,TO U.W. HOSPITAL: VIA EAGLE HTS,0.5053,92_WKD:R
80,5,184,16:52:22,16:52:22,TO U.W. HOSPITAL: VIA EAGLE HTS,0.6601,92_WKD:R
80,6,532,16:53:05,16:53:05,TO U.W. HOSPITAL: VIA EAGLE HTS,0.7676,92_WKD:R
80,7,2996,16:53:52,16:53:52,TO U.W. HOSPITAL: VIA EAGLE HTS,0.8845,92_WKD:R
80,8,2978,16:55:00,16:55:00,TO U.W. HOSPITAL: VIA EAGLE HTS,1.0467,92_WKD:R
80,9,2442,16:55:44,16:55:44,TO U.W. HOSPITAL: VIA EAGLE HTS,1.1983,92_WKD:R
80,10,2088,16:57:23,16:57:23,TO U.W. HOSPITAL: VIA EAGLE HTS,1.5375,92_WKD:R
80,11,2125,16:58:17,16:58:17,TO U.W. HOSPITAL: VIA EAGLE HTS,1.7236,92_WKD:R
80,12,2023,16:59:07,16:59:07,TO U.W. HOSPITAL: VIA EAGLE HTS,1.8941,92_WKD:R
80,13,2027,17:00:00,17:00:00,TO U.W. HOSPITAL: VIA EAGLE HTS,2.0662,92_WKD:R
80,14,2938,17:00:52,17:00:52,TO U.W. HOSPITAL: VIA EAGLE HTS,2.3378,92_WKD:R
80,15,2041,17:01:46,17:01:46,TO U.W. HOSPITAL: VIA EAGLE HTS,2.6184,92_WKD:R
80,16,2018,17:02:25,17:02:25,TO U.W. HOSPITAL: VIA EAGLE HTS,2.8219,92_WKD:R
80,17,2026,17:02:41,17:02:41,TO U.W. HOSPITAL: VIA EAGLE HTS,2.906,92_WKD:R
80,18,2082,17:03:00,17:03:00,TO U.W. HOSPITAL: VIA EAGLE HTS,3.0008,92_WKD:R
80,19,2054,17:03:39,17:03:39,TO U.W. HOSPITAL: VIA EAGLE HTS,3.1775,92_WKD:R
80,20,2039,17:04:49,17:04:49,TO U.W. HOSPITAL: VIA EAGLE HTS,3.4911,92_WKD:R
80,21,2061,17:05:04,17:05:04,TO U.W. HOSPITAL: VIA EAGLE HTS,3.5595,92_WKD:R
80,22,2071,17:05:24,17:05:24,TO U.W. HOSPITAL: VIA EAGLE HTS,3.6493,92_WKD:R
80,23,2014,17:06:05,17:06:05,TO U.W. HOSPITAL: VIA EAGLE HTS,3.8338,92_WKD:R
80,24,2034,17:06:48,17:06:48,TO U.W. HOSPITAL,4.0277,92_WKD:R
80,25,2048,17:07:20,17:07:20,TO U.W. HOSPITAL,4.1706,92_WKD:R
80,26,2881,17:08:22,17:08:22,TO U.W. HOSPITAL,4.4487,92_WKD:R
80,27,2050,17:09:15,17:09:15,DROP OFFS ONLY,4.6886,92_WKD:R
80,28,2076,17:10:00,17:10:00,DROP OFFS ONLY,4.8744,92_WKD:R
80,1,336,6:08:00,6:08:00,MEMORIAL UNION,0.0153,92_WKD:R
80,2,5,6:09:02,6:09:02,MEMORIAL UNION,0.1831,92_WKD:R
80,3,61,6:10:03,6:10:03,MEMORIAL UNION,0.3484,92_WKD:R
80,4,75,6:11:12,6:11:12,MEMORIAL UNION,0.5336,92_WKD:R
80,5,43,6:11:52,6:11:52,MEMORIAL UNION,0.6411,92_WKD:R
80,6,39,6:12:24,6:12:24,MEMORIAL UNION,0.7281,92_WKD:R
80,7,765,6:12:54,6:12:54,MEMORIAL UNION,0.8096,92_WKD:R
80,8,49,6:13:57,6:13:57,MEMORIAL UNION,0.9806,92_WKD:R
80,9,10,6:15:00,6:15:00,DROP OFFS ONLY,1.1422,92_WKD:R
84,1,488,16:30:00,16:30:00,EAGLE HEIGHTS: LIMITED STOPS,0.0572,92_WKD:R
84,2,532,16:31:00,16:31:00,EAGLE HEIGHTS: LIMITED STOPS,0.3195,92_WKD:R
84,3,2442,16:34:00,16:34:00,EAGLE HEIGHTS: LIMITED STOPS,0.7278,92_WKD:R
84,4,2125,16:37:00,16:37:00,EAGLE HEIGHTS: LIMITED STOPS,1.253,92_WKD:R
84,5,2938,16:38:55,16:38:55,EAGLE HEIGHTS,1.8673,92_WKD:R
84,6,2041,16:39:47,16:39:47,EAGLE HEIGHTS,2.1479,92_WKD:R
84,7,2018,16:40:25,16:40:25,EAGLE HEIGHTS,2.3514,92_WKD:R
84,8,2026,16:40:40,16:40:40,EAGLE HEIGHTS,2.4355,92_WKD:R
84,9,2082,16:41:00,16:41:00,DROP OFFS ONLY,2.5303,92_WKD:R
80,1,2082,6:12:00,6:12:00,MEMORIAL UNION,0.0232,92_WKD:R
80,2,2054,6:12:33,6:12:33,MEMORIAL UNION,0.2,92_WKD:R
80,3,2039,6:13:33,6:13:33,MEMORIAL UNION,0.5136,92_WKD:R
80,4,2061,6:13:46,6:13:46,MEMORIAL UNION,0.5820000000000001,92_WKD:R
80,5,2071,6:14:03,6:14:03,MEMORIAL UNION,0.6717,92_WKD:R
80,6,2014,6:14:38,6:14:38,MEMORIAL UNION,0.8562,92_WKD:R
80,7,2034,6:15:15,6:15:15,MEMORIAL UNION,1.0501,92_WKD:R
80,8,2048,6:15:42,6:15:42,MEMORIAL UNION,1.193,92_WKD:R
80,9,2881,6:16:35,6:16:35,MEMORIAL UNION,1.4711,92_WKD:R
80,10,2050,6:17:21,6:17:21,MEMORIAL UNION,1.711,92_WKD:R
80,11,2076,6:18:00,6:18:00,MEMORIAL UNION,1.8968,92_WKD:R
80,12,2349,6:18:27,6:18:27,MEMORIAL UNION,1.9996,92_WKD:R
80,13,2091,6:19:05,6:19:05,MEMORIAL UNION,2.1418,92_WKD:R
80,14,2007,6:20:07,6:20:07,MEMORIAL UNION,2.3727,92_WKD:R
80,15,2267,6:21:06,6:21:06,MEMORIAL UNION,2.5951,92_WKD:R
80,16,2195,6:22:00,6:22:00,MEMORIAL UNION,2.7884,92_WKD:R
80,17,2145,6:23:00,6:23:00,MEMORIAL UNION,2.9506,92_WKD:R
80,18,298,6:23:33,6:23:33,MEMORIAL UNION,3.0388,92_WKD:R
80,19,573,6:24:22,6:24:22,MEMORIAL UNION,3.1699,92_WKD:R
80,20,438,6:25:36,6:25:36,MEMORIAL UNION,3.3676,92_WKD:R
80,21,706,6:26:13,6:26:13,MEMORIAL UNION,3.4683,92_WKD:R
80,22,336,6:28:00,6:28:00,MEMORIAL UNION,3.7459,92_WKD:R
80,23,5,6:29:02,6:29:02,MEMORIAL UNION,3.9137,92_WKD:R
80,24,61,6:30:03,6:30:03,MEMORIAL UNION,4.079,92_WKD:R
80,25,75,6:31:12,6:31:12,MEMORIAL UNION,4.2642,92_WKD:R
80,26,43,6:31:52,6:31:52,MEMORIAL UNION,4.3717,92_WKD:R
80,27,39,6:32:24,6:32:24,MEMORIAL UNION,4.4587,92_WKD:R
80,28,765,6:32:54,6:32:54,MEMORIAL UNION,4.5402,92_WKD:R
80,29,49,6:33:57,6:33:57,MEMORIAL UNION,4.7111,92_WKD:R
80,30,10,6:35:00,6:35:00,DROP OFFS ONLY,4.8728,92_WKD:R
84,1,2082,18:41:00,18:41:00,TO EAGLE HTS,0.0232,92_WKD:R
84,2,2054,18:41:30,18:41:30,DROP OFFS ONLY,0.2,92_WKD:R
84,3,2039,18:42:24,18:42:24,DROP OFFS ONLY,0.5136,92_WKD:R
84,4,2061,18:42:35,18:42:35,DROP OFFS ONLY,0.5820000000000001,92_WKD:R
84,5,2071,18:42:50,18:42:50,DROP OFFS ONLY,0.6717,92_WKD:R
84,6,2014,18:43:22,18:43:22,DROP OFFS ONLY,0.8562,92_WKD:R
84,7,2034,18:44:00,18:44:00,DROP OFFS ONLY,1.0501,92_WKD:R
84,1,2082,18:14:00,18:14:00,EAGLE HEIGHTS,0.0232,92_WKD:R
84,2,2054,18:14:30,18:14:30,EAGLE HEIGHTS,0.2,92_WKD:R
84,3,2039,18:15:24,18:15:24,EAGLE HEIGHTS,0.5136,92_WKD:R
84,4,2061,18:15:35,18:15:35,EAGLE HEIGHTS,0.5820000000000001,92_WKD:R
84,5,2071,18:15:50,18:15:50,EAGLE HEIGHTS,0.6717,92_WKD:R
84,6,2014,18:16:22,18:16:22,EAGLE HEIGHTS,0.8562,92_WKD:R
84,7,2034,18:17:00,18:17:00,EAGLE HEIGHTS,1.0501,92_WKD:R
84,8,2048,18:17:45,18:17:45,TO EAGLE HEIGHTS: LIMITED STOPS,1.193,92_WKD:R
84,9,2881,18:19:12,18:19:12,TO EAGLE HEIGHTS: LIMITED STOPS,1.4711,92_WKD:R
84,10,2349,18:22:00,18:22:00,TO EAGLE HEIGHTS: LIMITED STOPS,1.9996,92_WKD:R
84,11,2267,18:26:00,18:26:00,TO EAGLE HEIGHTS: LIMITED STOPS,2.5951,92_WKD:R
84,12,488,18:30:00,18:30:00,TO EAGLE HEIGHTS: LIMITED STOPS,3.4457,92_WKD:R
84,13,532,18:31:00,18:31:00,TO EAGLE HEIGHTS: LIMITED STOPS,3.7079,92_WKD:R
84,14,2442,18:34:00,18:34:00,TO EAGLE HEIGHTS: LIMITED STOPS,4.1162,92_WKD:R
84,15,2125,18:37:00,18:37:00,TO EAGLE HEIGHTS: LIMITED STOPS,4.6415,92_WKD:R
84,16,2938,18:38:55,18:38:55,TO EAGLE HTS,5.2558,92_WKD:R
84,17,2041,18:39:47,18:39:47,TO EAGLE HTS,5.5363,92_WKD:R
84,18,2018,18:40:25,18:40:25,TO EAGLE HTS,5.7399,92_WKD:R
84,19,2026,18:40:40,18:40:40,DROP OFFS ONLY,5.8239,92_WKD:R
84,20,2082,18:41:00,18:41:00,DROP OFFS ONLY,5.9187,92_WKD:R
80,1,10,17:18:00,17:18:00,TO U.W. HOSPITAL: VIA EAGLE HTS,0.0081,92_WKD:S
80,2,60,17:19:43,17:19:43,TO U.W. HOSPITAL: VIA EAGLE HTS,0.2635,92_WKD:S
80,3,52,17:20:26,17:20:26,TO U.W. HOSPITAL: VIA EAGLE HTS,0.3702,92_WKD:S
80,4,488,17:21:20,17:21:20,TO U.W. HOSPITAL: VIA EAGLE HTS,0.5053,92_WKD:S
80,5,184,17:22:22,17:22:22,TO U.W. HOSPITAL: VIA EAGLE HTS,0.6601,92_WKD:S
80,6,532,17:23:05,17:23:05,TO U.W. HOSPITAL: VIA EAGLE HTS,0.7676,92_WKD:S
80,7,2996,17:23:52,17:23:52,TO U.W. HOSPITAL: VIA EAGLE HTS,0.8845,92_WKD:S
80,8,2978,17:25:00,17:25:00,TO U.W. HOSPITAL: VIA EAGLE HTS,1.0467,92_WKD:S
80,9,2442,17:25:44,17:25:44,TO U.W. HOSPITAL: VIA EAGLE HTS,1.1983,92_WKD:S
80,10,2088,17:27:23,17:27:23,TO U.W. HOSPITAL: VIA EAGLE HTS,1.5375,92_WKD:S
80,11,2125,17:28:17,17:28:17,TO U.W. HOSPITAL: VIA EAGLE HTS,1.7236,92_WKD:S
80,12,2023,17:29:07,17:29:07,TO U.W. HOSPITAL: VIA EAGLE HTS,1.8941,92_WKD:S
80,13,2027,17:30:00,17:30:00,TO U.W. HOSPITAL: VIA EAGLE HTS,2.0662,92_WKD:S
80,14,2938,17:30:52,17:30:52,TO U.W. HOSPITAL: VIA EAGLE HTS,2.3378,92_WKD:S
80,15,2041,17:31:46,17:31:46,TO U.W. HOSPITAL: VIA EAGLE HTS,2.6184,92_WKD:S
80,16,2018,17:32:25,17:32:25,TO U.W. HOSPITAL: VIA EAGLE HTS,2.8219,92_WKD:S
80,17,2026,17:32:41,17:32:41,TO U.W. HOSPITAL: VIA EAGLE HTS,2.906,92_WKD:S
80,18,2082,17:33:00,17:33:00,TO U.W. HOSPITAL: VIA EAGLE HTS,3.0008,92_WKD:S
80,19,2054,17:33:39,17:33:39,TO U.W. HOSPITAL: VIA EAGLE HTS,3.1775,92_WKD:S
80,20,2039,17:34:49,17:34:49,TO U.W. HOSPITAL: VIA EAGLE HTS,3.4911,92_WKD:S
80,21,2061,17:35:04,17:35:04,TO U.W. HOSPITAL: VIA EAGLE HTS,3.5595,92_WKD:S
80,22,2071,17:35:24,17:35:24,TO U.W. HOSPITAL: VIA EAGLE HTS,3.6493,92_WKD:S
80,23,2014,17:36:05,17:36:05,TO U.W. HOSPITAL: VIA EAGLE HTS,3.8338,92_WKD:S
80,24,2034,17:36:48,17:36:48,TO U.W. HOSPITAL,4.0277,92_WKD:S
80,25,2048,17:37:20,17:37:20,TO U.W. HOSPITAL,4.1706,92_WKD:S
80,26,2881,17:38:22,17:38:22,TO U.W. HOSPITAL,4.4487,92_WKD:S
80,27,2050,17:39:15,17:39:15,DROP OFFS ONLY,4.6886,92_WKD:S
80,28,2076,17:40:00,17:40:00,DROP OFFS ONLY,4.8744,92_WKD:S
80,1,336,6:08:00,6:08:00,MEMORIAL UNION,0.0153,92_WKD:S
80,2,5,6:09:02,6:09:02,MEMORIAL UNION,0.1831,92_WKD:S
80,3,61,6:10:03,6:10:03,MEMORIAL UNION,0.3484,92_WKD:S
80,4,75,6:11:12,6:11:12,MEMORIAL UNION,0.5336,92_WKD:S
80,5,43,6:11:52,6:11:52,MEMORIAL UNION,0.6411,92_WKD:S
80,6,39,6:12:24,6:12:24,MEMORIAL UNION,0.7281,92_WKD:S
80,7,765,6:12:54,6:12:54,MEMORIAL UNION,0.8096,92_WKD:S
80,8,49,6:13:57,6:13:57,MEMORIAL UNION,0.9806,92_WKD:S
80,9,10,6:15:00,6:15:00,DROP OFFS ONLY,1.1422,92_WKD:S
84,1,2082,8:59:00,8:59:00,EAGLE HEIGHTS,0.0232,92_WKD:S
84,2,2054,8:59:30,8:59:30,EAGLE HEIGHTS,0.2,92_WKD:S
84,3,2039,9:00:24,9:00:24,EAGLE HEIGHTS,0.5136,92_WKD:S
84,4,2061,9:00:35,9:00:35,EAGLE HEIGHTS,0.5820000000000001,92_WKD:S
84,5,2071,9:00:50,9:00:50,EAGLE HEIGHTS,0.6717,92_WKD:S
84,6,2014,9:01:22,9:01:22,EAGLE HEIGHTS,0.8562,92_WKD:S
84,7,2034,9:02:00,9:02:00,EAGLE HEIGHTS,1.0501,92_WKD:S
84,8,2048,9:02:45,9:02:45,EAGLE HEIGHTS: LIMITED STOPS,1.193,92_WKD:S
84,9,2881,9:04:12,9:04:12,EAGLE HEIGHTS: LIMITED STOPS,1.4711,92_WKD:S
84,10,2349,9:07:00,9:07:00,EAGLE HEIGHTS: LIMITED STOPS,1.9996,92_WKD:S
84,11,2267,9:11:00,9:11:00,EAGLE HEIGHTS: LIMITED STOPS,2.5951,92_WKD:S
84,12,488,9:15:00,9:15:00,EAGLE HEIGHTS: LIMITED STOPS,3.4457,92_WKD:S
84,13,532,9:16:00,9:16:00,EAGLE HEIGHTS: LIMITED STOPS,3.7079,92_WKD:S
84,14,2442,9:19:00,9:19:00,EAGLE HEIGHTS: LIMITED STOPS,4.1162,92_WKD:S
84,15,2125,9:22:00,9:22:00,EAGLE HEIGHTS: LIMITED STOPS,4.6415,92_WKD:S
84,16,2938,9:23:55,9:23:55,EAGLE HEIGHTS,5.2558,92_WKD:S
84,17,2041,9:24:47,9:24:47,EAGLE HEIGHTS,5.5363,92_WKD:S
84,18,2018,9:25:25,9:25:25,EAGLE HEIGHTS,5.7399,92_WKD:S
84,19,2026,9:25:40,9:25:40,EAGLE HEIGHTS,5.8239,92_WKD:S
84,20,2082,9:26:00,9:26:00,DROP OFFS ONLY,5.9187,92_WKD:S
80,1,2082,6:12:00,6:12:00,MEMORIAL UNION,0.0232,92_WKD:S
80,2,2054,6:12:33,6:12:33,MEMORIAL UNION,0.2,92_WKD:S
80,3,2039,6:13:33,6:13:33,MEMORIAL UNION,0.5136,92_WKD:S
80,4,2061,6:13:46,6:13:46,MEMORIAL UNION,0.5820000000000001,92_WKD:S
80,5,2071,6:14:03,6:14:03,MEMORIAL UNION,0.6717,92_WKD:S
80,6,2014,6:14:38,6:14:38,MEMORIAL UNION,0.8562,92_WKD:S
80,7,2034,6:15:15,6:15:15,MEMORIAL UNION,1.0501,92_WKD:S
80,8,2048,6:15:42,6:15:42,MEMORIAL UNION,1.193,92_WKD:S
80,9,2881,6:16:35,6:16:35,MEMORIAL UNION,1.4711,92_WKD:S
80,10,2050,6:17:21,6:17:21,MEMORIAL UNION,1.711,92_WKD:S
80,11,2076,6:18:00,6:18:00,MEMORIAL UNION,1.8968,92_WKD:S
80,12,2349,6:18:27,6:18:27,MEMORIAL UNION,1.9996,92_WKD:S
80,13,2091,6:19:05,6:19:05,MEMORIAL UNION,2.1418,92_WKD:S
80,14,2007,6:20:07,6:20:07,MEMORIAL UNION,2.3727,92_WKD:S
80,15,2267,6:21:06,6:21:06,MEMORIAL UNION,2.5951,92_WKD:S
80,16,2195,6:22:00,6:22:00,MEMORIAL UNION,2.7884,92_WKD:S
80,17,2145,6:23:00,6:23:00,MEMORIAL UNION,2.9506,92_WKD:S
80,18,298,6:23:33,6:23:33,MEMORIAL UNION,3.0388,92_WKD:S
80,19,573,6:24:22,6:24:22,MEMORIAL UNION,3.1699,92_WKD:S
80,20,438,6:25:36,6:25:36,MEMORIAL UNION,3.3676,92_WKD:S
80,21,706,6:26:13,6:26:13,MEMORIAL UNION,3.4683,92_WKD:S
80,22,336,6:28:00,6:28:00,MEMORIAL UNION,3.7459,92_WKD:S
80,23,5,6:29:02,6:29:02,MEMORIAL UNION,3.9137,92_WKD:S
80,24,61,6:30:03,6:30:03,MEMORIAL UNION,4.079,92_WKD:S
80,25,75,6:31:12,6:31:12,MEMORIAL UNION,4.2642,92_WKD:S
80,26,43,6:31:52,6:31:52,MEMORIAL UNION,4.3717,92_WKD:S
80,27,39,6:32:24,6:32:24,MEMORIAL UNION,4.4587,92_WKD:S
80,28,765,6:32:54,6:32:54,MEMORIAL UNION,4.5402,92_WKD:S
80,29,49,6:33:57,6:33:57,MEMORIAL UNION,4.7111,92_WKD:S
80,30,10,6:35:00,6:35:00,DROP OFFS ONLY,4.8728,92_WKD:S
80,1,10,8:42:00,8:42:00,TO EAGLE HTS,0.0081,92_WKD:S
80,2,60,8:43:43,8:43:43,TO EAGLE HTS,0.2635,92_WKD:S
80,3,52,8:44:26,8:44:26,TO EAGLE HTS,0.3702,92_WKD:S
80,4,488,8:45:20,8:45:20,TO EAGLE HTS,0.5053,92_WKD:S
80,5,184,8:46:22,8:46:22,TO EAGLE HTS,0.6601,92_WKD:S
80,6,532,8:47:05,8:47:05,TO EAGLE HTS,0.7676,92_WKD:S
80,7,2996,8:47:52,8:47:52,TO EAGLE HTS,0.8845,92_WKD:S
80,8,2978,8:49:00,8:49:00,TO EAGLE HTS,1.0467,92_WKD:S
80,9,2442,8:49:44,8:49:44,TO EAGLE HTS,1.1983,92_WKD:S
80,10,2088,8:51:23,8:51:23,TO EAGLE HTS,1.5375,92_WKD:S
80,11,2125,8:52:17,8:52:17,TO EAGLE HTS,1.7236,92_WKD:S
80,12,2023,8:53:07,8:53:07,TO EAGLE HTS,1.8941,92_WKD:S
80,13,2027,8:54:00,8:54:00,TO EAGLE HTS,2.0662,92_WKD:S
80,14,2938,8:54:52,8:54:52,TO EAGLE HTS,2.3378,92_WKD:S
80,15,2041,8:55:46,8:55:46,TO EAGLE HTS,2.6184,92_WKD:S
80,16,2018,8:56:25,8:56:25,TO EAGLE HTS,2.8219,92_WKD:S
80,17,2026,8:56:41,8:56:41,TO EAGLE HTS,2.906,92_WKD:S
80,18,2082,8:57:00,8:57:00,DROP OFFS ONLY,3.0008,92_WKD:S
84,1,2082,18:41:00,18:41:00,TO EAGLE HTS,0.0232,92_WKD:S
84,2,2054,18:41:30,18:41:30,DROP OFFS ONLY,0.2,92_WKD:S
84,3,2039,18:42:24,18:42:24,DROP OFFS ONLY,0.5136,92_WKD:S
84,4,2061,18:42:35,18:42:35,DROP OFFS ONLY,0.5820000000000001,92_WKD:S
84,5,2071,18:42:50,18:42:50,DROP OFFS ONLY,0.6717,92_WKD:S
84,6,2014,18:43:22,18:43:22,DROP OFFS ONLY,0.8562,92_WKD:S
84,7,2034,18:44:00,18:44:00,DROP OFFS ONLY,1.0501,92_WKD:S
84,1,2082,15:59:00,15:59:00,EAGLE HEIGHTS,0.0232,92_WKD:S
84,2,2054,15:59:30,15:59:30,EAGLE HEIGHTS,0.2,92_WKD:S
84,3,2039,16:00:24,16:00:24,EAGLE HEIGHTS,0.5136,92_WKD:S
84,4,2061,16:00:35,16:00:35,EAGLE HEIGHTS,0.5820000000000001,92_WKD:S
84,5,2071,16:00:50,16:00:50,EAGLE HEIGHTS,0.6717,92_WKD:S
84,6,2014,16:01:22,16:01:22,EAGLE HEIGHTS,0.8562,92_WKD:S
84,7,2034,16:02:00,16:02:00,EAGLE HEIGHTS,1.0501,92_WKD:S
84,8,2048,16:02:45,16:02:45,TO EAGLE HEIGHTS: LIMITED STOPS,1.193,92_WKD:S
84,9,2881,16:04:12,16:04:12,TO EAGLE HEIGHTS: LIMITED STOPS,1.4711,92_WKD:S
84,10,2349,16:07:00,16:07:00,TO EAGLE HEIGHTS: LIMITED STOPS,1.9996,92_WKD:S
84,11,2267,16:11:00,16:11:00,TO EAGLE HEIGHTS: LIMITED STOPS,2.5951,92_WKD:S
84,12,488,16:15:00,16:15:00,TO EAGLE HEIGHTS: LIMITED STOPS,3.4457,92_WKD:S
84,13,532,16:16:00,16:16:00,TO EAGLE HEIGHTS: LIMITED STOPS,3.7079,92_WKD:S
84,14,2442,16:19:00,16:19:00,TO EAGLE HEIGHTS: LIMITED STOPS,4.1162,92_WKD:S
84,15,2125,16:22:00,16:22:00,TO EAGLE HEIGHTS: LIMITED STOPS,4.6415,92_WKD:S
84,16,2938,16:23:55,16:23:55,TO EAGLE HTS,5.2558,92_WKD:S
84,17,2041,16:24:47,16:24:47,TO EAGLE HTS,5.5363,92_WKD:S
