X,Y,OBJECTID,IntersectionID,InterDescription,Lat,Lon,Weekday,Saturday,Sunday,Weekday_1_79,Saturday_1_79,Sunday_1_79,WkdCash,WkdSvc,WkdBdPerSvc,DotSize
-89.2915019992391,43.0752690510698,1437,425,,43.075277,-89.291508,0.11,0,0,0,0,0,0,0,0,556.7
-89.4058439651908,43.0760920577143,1438,426,,43.0761,-89.40585,269.4,30.02,6.22,0,0,0,0,0,0,1346990.88
-89.3841249708883,43.0761960560902,1439,427,,43.076204,-89.384131,590.01,163.65,141.41,0,0,0,0,0,0,2950034
-89.4792559435325,43.0763600617511,1440,428,,43.076368,-89.479262,0,0.33,0,0,0,0,0,0,0,0
-89.2828050006838,43.0767000510599,1441,429,,43.076708,-89.282811,2.52,1.67,1.33,0,0,0,0,0,0,12611.56
-89.3200019897376,43.0769660524053,1442,430,,43.076974,-89.320008,9.98,0.33,0.34,0,0,0,0,0,0,49880.12
-89.4289959580463,43.0770980588697,1443,431,,43.077106,-89.429002,830.3,69.5,66.12,0,0,0,0,0,0,4151495.09
-89.3727359749191,43.0773370551837,1444,432,,43.077345,-89.372742,90.38,24.69,16.08,0,0,0,0,0,0,451923.2
-89.4797849436395,43.0777110610496,1445,433,,43.077719,-89.479791,0,0,0.33,0,0,0,0,0,0,0
-89.3032109956624,43.0777610513338,1446,434,,43.077769,-89.303217,2.57,0,0,0,0,0,0,0,0,12846.92
-89.4701289456388,43.0779200608729,1447,435,,43.077928,-89.470135,32.86,3.34,2,0,0,0,0,0,0,164312.87
-89.5247579297773,43.0800480631925,1448,436,,43.080056,-89.524764,2.45,3.67,1,0,0,0,0,0,0,12272.58
-89.4812169424914,43.0810620611602,1449,437,,43.08107,-89.481223,0,0,0,0,0,0,0,0,0,0
-89.3819389716785,43.0809880550179,1450,438,,43.080996,-89.381945,65.79,22.71,14.69,0,0,0,0,0,0,328936.35
-89.3162109909382,43.0813090518111,1451,439,,43.081317,-89.316217,0.67,0,0,0,0,0,0,0,0,3338.33
-89.5245169293798,43.0820220631851,1452,440,,43.08203,-89.524523,4.8,0,0,0,0,0,0,0,0,23976.96
-89.5340309272329,43.0820550632376,1453,441,,43.082063,-89.534037,4.48,0,0,0,0,0,0,0,0,22386.34
-89.286207000052,43.0831590497247,1454,442,,43.083167,-89.286213,2.94,4.67,3.67,0,0,0,0,0,0,14709.82
-89.4805779424166,43.0834830603085,1455,443,,43.083491,-89.480584,0,0.33,0,0,0,0,0,0,0,0
-89.3250109885721,43.0836420517105,1456,444,,43.08365,-89.325017,35.76,22.7,19.41,0,0,0,0,0,0,178821.13
-89.3204909888394,43.083770051757,1457,445,,43.083778,-89.320497,5.46,0,0,0,0,0,0,0,0,27278.78
-89.2933809970114,43.0843160497854,1458,446,,43.084324,-89.293387,0.79,0,0.33,0,0,0,0,0,0,3956.59
-89.2897789981985,43.0844060499054,1459,447,,43.084414,-89.289785,2.69,0.67,0.33,0,0,0,0,0,0,13448.45
-89.5324659269251,43.0852480630751,1460,448,,43.085256,-89.532472,4.24,0,0,0,0,0,0,0,0,21221.42
-89.5283409284958,43.0860120628686,1461,449,,43.08602,-89.528347,4.92,0,0,0,0,0,0,0,0,24585.07
-89.2942599970651,43.0860930500191,1462,450,,43.086101,-89.294266,0.22,0.33,0,0,0,0,0,0,0,1111.11
-89.3260769881498,43.0861530512682,1463,451,,43.086161,-89.326083,8.63,2.34,0.67,0,0,0,0,0,0,43162.38
-89.5341079265409,43.0861830632962,1464,452,,43.086191,-89.534114,6.14,0,0,0,0,0,0,0,0,30690.78
-89.2930389971316,43.0869840492312,1465,453,,43.086992,-89.293045,2.45,0,0,0,0,0,0,0,0,12244.79
-89.3592179778733,43.087194053556,1466,454,,43.087202,-89.359224,36.23,13.35,7.04,0,0,0,0,0,0,181139.68
-89.3272409871366,43.0875160514087,1467,455,,43.087524,-89.327247,7.59,1,1,0,0,0,0,0,0,37954.26
-89.4830119414734,43.0879170596376,1468,456,,43.087925,-89.483018,9.51,1.02,0,0,0,0,0,0,0,47527.21
-89.5020889358684,43.0879880606787,1469,457,,43.087996,-89.502095,1.45,0.34,0,0,0,0,0,0,0,7264.56
-89.3522209800417,43.0883680530152,1470,458,,43.088376,-89.352227,7.24,0,0,0,0,0,0,0,0,36196.36
-89.5274309274689,43.0884420624492,1471,459,,43.08845,-89.527437,1.34,0,0,0,0,0,0,0,0,6693.1
-89.3294659861091,43.0894820514667,1472,460,,43.08949,-89.329472,54.85,0,0.33,0,0,0,0,0,0,274266.29
-89.3627639761563,43.0897510527891,1473,461,,43.089759,-89.36277,31.74,6.33,5.02,0,0,0,0,0,0,158689.15
-89.3163859895744,43.0902880506547,1474,462,,43.090296,-89.316392,8.57,0,0,0,0,0,0,0,0,42863.33
-89.2920619976089,43.0905180487614,1475,463,,43.090526,-89.292068,3.59,0.67,0,0,0,0,0,0,0,17935.74
-89.3469849806436,43.0905770522869,1476,464,,43.090585,-89.346991,11.24,0,0,0,0,0,0,0,0,56224.08
-89.340931982251,43.0908930519497,1477,465,,43.090901,-89.340938,9.57,0,0,0,0,0,0,0,0,47873.97
-89.3581259778287,43.0914030527902,1478,466,,43.091411,-89.358132,1,0,0,0,0,0,0,0,0,5013.21
-89.5194629297717,43.0902040613795,1479,467,,43.090212,-89.519469,0.34,0,0,0,0,0,0,0,0,1677.19
-89.3163929898714,43.091975049769,1480,468,,43.091983,-89.316399,0.89,0,0,0,0,0,0,0,0,4448.82
-89.4899359391793,43.0924250598869,1481,469,,43.092433,-89.489942,12.76,0,0,0,0,0,0,0,0,63794.04
-89.3530169795461,43.0924400520401,1482,470,,43.092448,-89.353023,10.15,7.67,8.06,0,0,0,0,0,0,50760.64
-89.5018499356538,43.0934090602322,1483,471,,43.093417,-89.501856,6.81,0,0,0,0,0,0,0,0,34030.9
-89.3507559791437,43.0929480519468,1484,472,,43.092956,-89.350762,29.66,21.67,14.1,0,0,0,0,0,0,148301.59
-89.5254389277601,43.0937470616509,1485,473,,43.093755,-89.525445,4.24,2.05,0,0,0,0,0,0,0,21223.81
-89.3420689818793,43.0938600512406,1486,474,,43.093868,-89.342075,58.67,20,9.4,0,0,0,0,0,0,293336.54
-89.3450629817453,43.0939020510497,1487,475,,43.09391,-89.345069,33.79,8.67,10.07,0,0,0,0,0,0,168945.24
-89.5173509306428,43.094555060374,1488,476,,43.094563,-89.517357,2.57,1.7,0,0,0,0,0,0,0,12838.18
-89.3021999937123,43.0945910485049,1489,477,,43.094599,-89.302206,6.61,0.67,0.33,0,0,0,0,0,0,33059.45
-89.3527439786632,43.0951140512401,1490,478,,43.095122,-89.35275,40.82,5.69,1.67,0,0,0,0,0,0,204086.1
-89.4934769367717,43.0948440591796,1491,479,,43.094852,-89.493483,10.74,0,0,0,0,0,0,0,0,53706.73
-89.523585928005,43.0954540608543,1492,480,,43.095462,-89.523592,2.68,0,0,0,0,0,0,0,0,13409.3
-89.2909329969835,43.096250047846,1493,481,,43.096258,-89.290939,5.24,0,0,0,0,0,0,0,0,26178.81
-89.4859599394555,43.0962760582036,1494,482,,43.096284,-89.485966,5.48,1.02,0,0,0,0,0,0,0,27398.73
-89.4885729384562,43.0963380586125,1495,483,,43.096346,-89.488579,10.37,0.34,0,0,0,0,0,0,0,51871.2
-89.3515599786245,43.0966150513983,1496,484,,43.096623,-89.351566,14.38,2.34,2.33,0,0,0,0,0,0,71882.54
-89.3682779741191,43.0968830524671,1497,485,,43.096891,-89.368284,54.74,25.42,21.72,0,0,0,0,0,0,273698.82
-89.4988919351992,43.097017058821,1498,486,,43.097025,-89.498898,2.91,2.39,0,0,0,0,0,0,0,14527.16
-89.5345259244973,43.0973780613627,1499,488,,43.097386,-89.534532,0,0,0,0,0,0,0,0,0,0
-89.3033119927171,43.0977960485537,1500,489,,43.097804,-89.303318,0.9,0,0.33,0,0,0,0,0,0,4475.01
-89.4943419366885,43.0981220587829,1501,490,,43.09813,-89.494348,6.49,0,0,0,0,0,0,0,0,32460.94
-89.3265499856578,43.0981940499677,1502,491,,43.098202,-89.326556,21.47,11.34,7.36,0,0,0,0,0,0,107344.42
-89.522932928752,43.0982420607045,1503,492,,43.09825,-89.522939,4.03,2.05,0,0,0,0,0,0,0,20135.85
-89.3175179885697,43.0982970486702,1504,493,,43.098305,-89.317524,21.61,16.68,15.85,0,0,0,0,0,0,108070.08
-89.329451985461,43.0984620492714,1505,494,,43.09847,-89.329458,10.27,3.67,4.03,0,0,0,0,0,0,51371.52
-89.5321609253824,43.0984430609063,1506,495,,43.098451,-89.532167,0,0,0,0,0,0,0,0,0,0
-89.3076489915391,43.0986800487802,1507,496,,43.098688,-89.307655,4.82,1.67,1.01,0,0,0,0,0,0,24076
-89.3046809921832,43.0987480482375,1508,497,,43.098756,-89.304687,7.85,4,4.04,0,0,0,0,0,0,39266.39
-89.3015919930251,43.0988200477087,1509,498,,43.098828,-89.301598,8.34,6.67,2.03,0,0,0,0,0,0,41687.41
-89.2971119946118,43.0988920482213,1510,499,,43.0989,-89.297118,0.33,0.33,0.33,0,0,0,0,0,0,1666.67
-89.2929739962482,43.0989620475821,1511,500,,43.09897,-89.29298,1.25,1.33,1.67,0,0,0,0,0,0,6269.07
-89.5115019323225,43.0981840599712,1512,501,,43.098192,-89.511508,4.59,0,0,0,0,0,0,0,0,22931.88
-89.3372809823048,43.0998140501995,1513,502,,43.099822,-89.337287,27.82,4,2.67,0,0,0,0,0,0,139100.07
-89.4863029389473,43.1005490580674,1514,503,,43.100557,-89.486309,6.49,2.39,0,0,0,0,0,0,0,32463.14
-89.3640269743844,43.1008190510536,1515,504,,43.100827,-89.364033,16.79,6.02,4.01,0,0,0,0,0,0,83952.85
-89.5114119319176,43.1012170591622,1516,505,,43.101225,-89.511418,6.59,0,0,0,0,0,0,0,0,32971.03
-89.3015589933404,43.1015320478688,1517,506,,43.10154,-89.301565,11.89,2,2.71,0,0,0,0,0,0,59467.87
-89.3310559838997,43.1015700495327,1518,507,,43.101578,-89.331062,4.69,4.67,4,0,0,0,0,0,0,23437.21
-89.352450977694,43.1016280507596,1519,508,,43.101636,-89.352457,13.37,2,1,0,0,0,0,0,0,66828.82
-89.2920629964982,43.1020560466615,1520,509,,43.102064,-89.292069,5.56,0,0,0,0,0,0,0,0,27777.78
-89.4929529370714,43.1027110579899,1521,510,,43.102719,-89.492959,23.28,0,0,0,0,0,0,0,0,116410.36
-89.3450999799529,43.1028670499094,1522,511,,43.102875,-89.345106,77.43,45.06,32.42,0,0,0,0,0,0,387163.27
-89.4877169381728,43.1043310573881,1523,512,,43.104339,-89.487723,15.45,1.02,0,0,0,0,0,0,0,77235.26
-89.4928699360395,43.1043320579934,1524,513,,43.10434,-89.492876,6.6,1.7,0,0,0,0,0,0,0,33021.98
-89.5069379325767,43.1060940580559,1525,514,,43.106102,-89.506944,4.59,0.34,0,0,0,0,0,0,0,22946.6
-89.3048349914232,43.1066760473055,1526,515,,43.106684,-89.304841,6.45,2.34,1.35,0,0,0,0,0,0,32261.04
-89.309946990273,43.1067150470103,1527,516,,43.106723,-89.309953,1,0.67,0,0,0,0,0,0,0,5006.02
-89.3638979742157,43.1068230505961,1528,517,,43.106831,-89.363904,20.58,7.69,4.68,0,0,0,0,0,0,102889.63
-89.2991619932447,43.1085870461859,1529,518,,43.108595,-89.299168,15.57,7.01,5.75,0,0,0,0,0,0,77871.47
-89.2966339934956,43.1097110458295,1530,519,,43.109719,-89.29664,15.35,7.67,4.74,0,0,0,0,0,0,76759.02
-89.529225925258,43.1113710584425,1531,520,,43.111379,-89.529232,3.69,0,0,0,0,0,0,0,0,18468.91
-89.4746399413199,43.1104590556531,1532,521,,43.110467,-89.474646,17.69,2.73,0,0,0,0,0,0,0,88430.13
-89.3333639831369,43.1110170478953,1533,522,,43.111025,-89.33337,25.53,5.33,7.03,0,0,0,0,0,0,127663.31
-89.5067559313782,43.1112000576153,1534,523,,43.111208,-89.506762,13.54,2.39,0,0,0,0,0,0,0,67721.91
-89.3614319748697,43.1113810492804,1535,524,,43.111389,-89.361438,0.89,0,0.33,0,0,0,0,0,0,4447.56
-89.3638059737976,43.1116100498059,1536,525,,43.111618,-89.363812,43.04,25.06,16.38,0,0,0,0,0,0,215210.85
-89.2961659942567,43.111885045712,1537,526,,43.111893,-89.296172,9.01,5.67,4.06,0,0,0,0,0,0,45054.21
-89.4750399411754,43.113009055029,1538,527,,43.113017,-89.475046,11.42,0.34,0,0,0,0,0,0,0,57087.69
-89.4716069418164,43.1130120549288,1539,528,,43.11302,-89.471613,42.09,8.86,0,0,0,0,0,0,0,210443.78
-89.2960709933917,43.1138790451641,1540,529,,43.113887,-89.296077,11.12,6.34,2.71,0,0,0,0,0,0,55622.48
-89.3614319737723,43.1142270487753,1541,530,,43.114235,-89.361438,34.15,2.01,4.01,0,0,0,0,0,0,170731.6
-89.328623984135,43.1143150472849,1542,531,,43.114323,-89.32863,9.74,3.33,2.34,0,0,0,0,0,0,48715.08
-89.3269729844151,43.1153600463243,1543,532,,43.115368,-89.326979,16.69,7,4.68,0,0,0,0,0,0,83431.58
-89.3637139731949,43.1169320489322,1544,533,,43.11694,-89.36372,19.79,2,1,0,0,0,0,0,0,98958.32
-89.3237429845945,43.1174150459224,1545,534,,43.117423,-89.323749,27.76,21,11.77,0,0,0,0,0,0,138778.51
-89.3550589754934,43.118669047537,1546,535,,43.118677,-89.355065,24.86,5.67,4.37,0,0,0,0,0,0,124322.84
-89.3336889812847,43.120238045999,1547,536,,43.120246,-89.333695,1.12,0,0,0,0,0,0,0,0,5586.76
-89.3073079889223,43.1210040449656,1548,537,,43.121012,-89.307314,21.61,19.34,12.52,0,0,0,0,0,0,108071.83
-89.3111319883842,43.1213000445202,1549,538,,43.121308,-89.311138,4.25,6.67,2.71,0,0,0,0,0,0,21229.68
-89.3178659869426,43.1213330449824,1550,539,,43.121341,-89.317872,13.2,16.67,12.44,0,0,0,0,0,0,66013.75
-89.3550169754767,43.1215340475349,1551,540,,43.121542,-89.355023,10.19,7.33,6.38,0,0,0,0,0,0,50935.01
-89.3496059770293,43.1222310466015,1552,541,,43.122239,-89.349612,0.89,0,0,0,0,0,0,0,0,4469.41
-89.3247059843436,43.1230170454091,1553,542,,43.123025,-89.324712,9.18,1,1.69,0,0,0,0,0,0,45924.47
-89.3636399732837,43.1231740476021,1554,543,,43.123182,-89.363646,11.01,6,4.35,0,0,0,0,0,0,55038.62
-89.3514039757617,43.1237320470583,1555,544,,43.12374,-89.35141,11.51,1,0,0,0,0,0,0,0,57543.61
-89.3499699769585,43.1255000459407,1556,545,,43.125508,-89.349976,7.71,0.67,0,0,0,0,0,0,0,38548.63
-89.3231309838767,43.1256140450951,1557,546,,43.125622,-89.323137,5.15,2.33,1.69,0,0,0,0,0,0,25758.9
-89.3635789718064,43.1261200468002,1558,547,,43.126128,-89.363585,62.71,38.33,26.46,0,0,0,0,0,0,313553.33
-89.3073959882717,43.1273170435192,1559,548,,43.127325,-89.307402,0.67,0.34,0,0,0,0,0,0,0,3373.94
-89.3095579874394,43.1290640438973,1560,549,,43.129072,-89.309564,7.06,2,0.67,0,0,0,0,0,0,35276.44
-89.3552929748385,43.1301150458019,1561,550,,43.130123,-89.355299,10.01,3.67,2.67,0,0,0,0,0,0,50035.33
-89.3099939875287,43.1305140436338,1562,551,,43.130522,-89.31,42.78,6.67,8.36,0,0,0,0,0,0,213898.41
-89.3155519862537,43.1307890435984,1563,552,,43.130797,-89.315558,1.9,0,0,0,0,0,0,0,0,9519.04
-89.3018129906528,43.1309530429247,1564,553,,43.130961,-89.301819,1.9,1.35,0.33,0,0,0,0,0,0,9519.23
-89.2979659917098,43.131680042397,1565,554,,43.131688,-89.297972,5.32,1.35,1,0,0,0,0,0,0,26589.26
-89.2903929938015,43.1321270417019,1566,555,,43.132135,-89.290399,2.34,0.67,0.67,0,0,0,0,0,0,11701.6
-89.3634529715819,43.1323940456201,1567,556,,43.132402,-89.363459,1.63,0,0,0,0,0,0,0,0,8160.45
-89.2877909938593,43.132631041693,1568,557,,43.132639,-89.287797,9.81,3.33,1,0,0,0,0,0,0,49035.26
-89.3553469739514,43.1328500457167,1569,558,,43.132858,-89.355353,32.13,19.67,10.67,0,0,0,0,0,0,160669
-89.377335967135,43.1337220461,1570,559,,43.13373,-89.377342,2.11,1.67,0,0,0,0,0,0,0,10562.97
-89.3832129654941,43.1337540468887,1571,560,,43.133762,-89.383219,32.69,21.67,16.41,0,0,0,0,0,0,163448.01
-89.3859089656013,43.1337650466189,1572,561,,43.133773,-89.385915,25.24,16.33,9.71,0,0,0,0,0,0,126199.66
-89.3895069645913,43.1337740469111,1573,562,,43.133782,-89.389513,10.79,5.67,3.01,0,0,0,0,0,0,53926.73
-89.3932739634253,43.1337900472579,1574,563,,43.133798,-89.39328,6.78,4.67,4.02,0,0,0,0,0,0,33912.68
-89.3156429856097,43.1341420431794,1575,564,,43.13415,-89.315649,4.93,0.33,0.33,0,0,0,0,0,0,24637.51
-89.3553639742112,43.1346880451938,1576,565,,43.134696,-89.35537,4.78,1.33,3.67,0,0,0,0,0,0,23905.77
-89.3605539726192,43.1348380451088,1577,566,,43.134846,-89.36056,5,0.33,0.67,0,0,0,0,0,0,25017.66
-89.3633539716213,43.1349060457402,1578,567,,43.134914,-89.36336,3.98,2.67,0,0,0,0,0,0,0,19889.24
-89.2878979940758,43.1358360414257,1579,568,,43.135844,-89.287904,2.01,0.67,0.67,0,0,0,0,0,0,10029.94
-89.315654986031,43.1358950431611,1580,569,,43.135903,-89.315661,8.06,4.33,2.34,0,0,0,0,0,0,40315.93
-89.376838966967,43.1360110464987,1581,570,,43.136019,-89.376845,7.89,4.67,2.34,0,0,0,0,0,0,39472.24
-89.2910489933562,43.1361450410708,1582,571,,43.136153,-89.291055,0.22,0,0,0,0,0,0,0,0,1114.44
-89.3632689716073,43.1372140449677,1583,572,,43.137222,-89.363275,2.66,0,0,0,0,0,0,0,0,13298.69
-89.3806119666057,43.1372550462887,1584,573,,43.137263,-89.380618,7.67,2.33,1.33,0,0,0,0,0,0,38360.31
-89.3978469616324,43.1376700473108,1585,574,,43.137678,-89.397853,0.56,0,0,0,0,0,0,0,0,2779.73
-89.3880129642869,43.1398020456791,1586,575,,43.13981,-89.388019,76.61,35.33,29.47,0,0,0,0,0,0,383046.54
-89.3091879869087,43.140662041402,1587,576,,43.14067,-89.309194,9.07,4.33,2.34,0,0,0,0,0,0,45355.42
-89.3630769704981,43.1426570443115,1588,577,,43.142665,-89.363083,12.05,3.33,2,0,0,0,0,0,0,60240.8
-89.2951509908756,43.1441600405845,1589,578,,43.144168,-89.295157,1.34,0,0.33,0,0,0,0,0,0,6686.63
-89.3828599649167,43.1438710447409,1590,579,,43.143879,-89.382866,4.94,1.33,1,0,0,0,0,0,0,24677.24
-89.3735249680326,43.1451110446426,1591,580,,43.145119,-89.373531,3.45,2,1.67,0,0,0,0,0,0,17234.39
-89.3751579674449,43.1455350441507,1592,581,,43.145543,-89.375164,3.45,2,1.67,0,0,0,0,0,0,17234.39
-89.3755509663105,43.1483210439319,1593,582,,43.148329,-89.375557,0.23,0,0,0,0,0,0,0,0,1165.78
-89.3792709660516,43.1483310441315,1594,583,,43.148339,-89.379277,0.7,0,0,0,0,0,0,0,0,3497.33
-89.2895789912983,43.150384038698,1595,584,,43.150392,-89.289585,0.89,1.67,1,0,0,0,0,0,0,4456.09
-89.2933579909135,43.1506730394056,1596,585,,43.150681,-89.293364,0.11,0,0,0,0,0,0,0,0,557.22
-89.2869509924151,43.1522810380399,1597,586,,43.152289,-89.286957,2,0,0,0,0,0,0,0,0,10022.45
-89.3734959663241,43.1525620431909,1598,587,,43.15257,-89.373502,1.98,0,0,0,0,0,0,0,0,9909.12
-89.3784049655555,43.1529360430376,1599,588,,43.152944,-89.378411,0,0,0,0,0,0,0,0,0,0
-89.2854059921522,43.1547470379501,1600,589,,43.154755,-89.285412,0,0,0,0,0,0,0,0,0,0
-89.3746689658507,43.1553080425972,1601,590,,43.155316,-89.374675,0,0,0,0,0,0,0,0,0,0
-89.3720369666113,43.1563610421026,1602,591,,43.156369,-89.372043,0,0,0,0,0,0,0,0,0,0
-89.3740499654615,43.1583190421019,1603,592,,43.158327,-89.374056,0.12,0,0,0,0,0,0,0,0,582.89
-89.5334879358409,42.990495079049,1604,593,,42.990503,-89.533494,5.78,0,0,0,0,0,0,0,0,28901.88
-89.4280139661074,43.0012000714014,1605,594,,43.001208,-89.42802,2.57,0,0,0,0,0,0,0,0,12846.6
-89.4254779670933,43.0012250706967,1606,595,,43.001233,-89.425484,4.8,0.34,0.34,0,0,0,0,0,0,24017.55
-89.4253209665561,43.0049970702552,1607,596,,43.005005,-89.425327,0.78,0,0,0,0,0,0,0,0,3909.83
-89.4278419653673,43.005086070896,1608,597,,43.005094,-89.427848,0.11,1.35,1.01,0,0,0,0,0,0,558.55
-89.4280239651657,43.0077800702203,1609,598,,43.007788,-89.42803,0.78,0,0,0,0,0,0,0,0,3909.83
-89.4925279464062,43.010774073107,1610,599,,43.010782,-89.492534,5.59,0,0,0,0,0,0,0,0,27929.63
-89.4989429437968,43.0125930726891,1611,600,,43.012601,-89.498949,7.61,0,0,0,0,0,0,0,0,38057.64
-89.4553639562672,43.0153780702582,1612,601,,43.015386,-89.45537,0,0.67,0,0,0,0,0,0,0,0
-89.4318619632968,43.0156860692216,1613,602,,43.015694,-89.431868,13.24,2.36,1.01,0,0,0,0,0,0,66192.94
-89.5114559399493,43.0158080731747,1614,603,,43.015816,-89.511462,9.04,0,0,0,0,0,0,0,0,45185.15
-89.4228469661343,43.0163250686378,1615,604,,43.016333,-89.422853,0.89,0,0,0,0,0,0,0,0,4468.38
-89.497436944451,43.0184910716621,1616,605,,43.018499,-89.497443,4.17,0,0,0,0,0,0,0,0,20830.25
-89.4736859507592,43.0190800705564,1617,606,,43.019088,-89.473692,7.13,2.7,0.68,0,0,0,0,0,0,35668.2
-89.4205609664997,43.0198330672202,1618,607,,43.019841,-89.420567,13.05,5.67,6.4,0,0,0,0,0,0,65259.6
-89.5054959410569,43.0225180716053,1619,608,,43.022526,-89.505502,2.79,0,0,0,0,0,0,0,0,13933.88
-89.5054699407948,43.0242390715679,1620,609,,43.024247,-89.505476,2.23,0.67,0.33,0,0,0,0,0,0,11141.12
-89.4888689453864,43.0261580701989,1621,610,,43.026166,-89.488875,3.15,1,0.33,0,0,0,0,0,0,15729.33
-89.4556689550717,43.026545068499,1622,611,,43.026553,-89.455675,3.35,0.34,0.67,0,0,0,0,0,0,16733.77
-89.4194749662942,43.0266670668535,1623,612,,43.026675,-89.419481,44.53,15.33,13.14,0,0,0,0,0,0,222665.2
-89.4597459543383,43.0268020683494,1624,613,,43.02681,-89.459752,30.86,17.83,18,0,0,0,0,0,0,154298.36
-89.4260659647528,43.0268900671505,1625,614,,43.026898,-89.426072,7.92,4,0.67,0,0,0,0,0,0,39600.77
-89.5056129401709,43.0270480713943,1626,615,,43.027056,-89.505619,8.14,1.33,0.67,0,0,0,0,0,0,40678.56
-89.4969349432176,43.0271410701823,1627,616,,43.027149,-89.496941,4.38,3.33,0.67,0,0,0,0,0,0,21894.82
-89.4562599548339,43.029039068329,1628,617,,43.029047,-89.456266,10.51,7.74,4.33,0,0,0,0,0,0,52548.37
-89.4060629694155,43.0313170649036,1629,618,,43.031325,-89.406069,0.9,0,0,0,0,0,0,0,0,4481.23
-89.4146699677054,43.030930065904,1630,619,,43.030938,-89.414676,35.13,28.93,24.67,0,0,0,0,0,0,175662.53
-89.3814989769038,43.0310690636812,1631,620,,43.031077,-89.381505,5.29,1,1.68,0,0,0,0,0,0,26426.98
-89.4565879543868,43.0312000679432,1632,621,,43.031208,-89.456594,17.42,8.41,4.67,0,0,0,0,0,0,87099.3
-89.4969499434039,43.0317670698444,1633,622,,43.031775,-89.496956,35.82,16,11,0,0,0,0,0,0,179099.63
-89.4935889436969,43.0318280692434,1634,623,,43.031836,-89.493595,23.25,11,8.33,0,0,0,0,0,0,116243.48
-89.4734149498404,43.031866068134,1635,624,,43.031874,-89.473421,3.83,0,0,0,0,0,0,0,0,19141.31
-89.4887569451665,43.031871069603,1636,625,,43.031879,-89.488763,20.93,12.67,6,0,0,0,0,0,0,104651.67
-89.4768179484254,43.0318900691044,1637,626,,43.031898,-89.476824,53.88,32.75,16.06,0,0,0,0,0,0,269418.19
-89.483144947062,43.0319090687299,1638,627,,43.031917,-89.483151,13.25,8.33,8.33,0,0,0,0,0,0,66269.27
-89.4436179586025,43.0344300661298,1639,628,,43.034438,-89.443624,8.37,2.69,3,0,0,0,0,0,0,41861.79
-89.3710169801453,43.0349350622819,1640,629,,43.034943,-89.371023,6.75,1.67,2.35,0,0,0,0,0,0,33736.57
-89.4228689644669,43.0349620656555,1641,630,,43.03497,-89.422875,25.85,15.12,10.37,0,0,0,0,0,0,129226.74
-89.37439797908,43.0355100625926,1642,631,,43.035518,-89.374404,17.09,5.01,5.37,0,0,0,0,0,0,85465.99
-89.3798359765204,43.0356400630256,1643,632,,43.035648,-89.379842,41.72,12.03,6.04,0,0,0,0,0,0,208604.49
-89.4886009442371,43.0367180685861,1644,633,,43.036726,-89.488607,9.58,3,2,0,0,0,0,0,0,47912.21
-89.4776319485428,43.0368590677568,1645,634,,43.036867,-89.477638,1,1.67,0,0,0,0,0,0,0,5004.9
-89.4433219574383,43.0376380660976,1646,635,,43.037646,-89.443328,3.11,0,0,0,0,0,0,0,0,15573.12
-89.4486039569038,43.0377490665444,1647,636,,43.037757,-89.44861,7.9,0,0,0,0,0,0,0,0,39488.98
-89.3789769774297,43.0382930620058,1648,637,,43.038301,-89.378983,22.12,6.35,4.03,0,0,0,0,0,0,110587.4
-89.4039579694031,43.0386100631806,1649,638,,43.038618,-89.403964,52.2,9.71,11.67,0,0,0,0,0,0,260991.74
-89.4928919434124,43.0390680680474,1650,639,,43.039076,-89.492898,4.22,0,0,0,0,0,0,0,0,21117.47
-89.4734429487819,43.0391330673301,1651,640,,43.039141,-89.473449,3.38,0,0.33,0,0,0,0,0,0,16889.39
-89.4776039479839,43.0391620677751,1652,641,,43.03917,-89.47761,7.28,2.01,1,0,0,0,0,0,0,36377.54
-89.4857859448283,43.03916506759,1653,642,,43.039173,-89.485792,6.68,1,0.33,0,0,0,0,0,0,33407.91
-89.3544529838097,43.0407620607138,1654,643,,43.04077,-89.354459,6.63,1.67,1.34,0,0,0,0,0,0,33151.09
-89.4475309558192,43.041069065432,1655,644,,43.041077,-89.447537,8.79,0,0,0,0,0,0,0,0,43938.44
-89.4862949445354,43.0411870680123,1656,645,,43.041195,-89.486301,0.44,0,0,0,0,0,0,0,0,2222.89
-89.4885349442233,43.0420000676226,1657,646,,43.042008,-89.488541,1.22,0,0,0,0,0,0,0,0,6112.95
-89.3543779840542,43.0424400603103,1658,647,,43.042448,-89.354384,41.71,40.78,34.25,0,0,0,0,0,0,208562.71
-89.3940199719905,43.0441530622663,1659,648,,43.044161,-89.394026,29.9,15,14,0,0,0,0,0,0,149496.17
-89.3742709772533,43.046703061092,1660,649,,43.046711,-89.374277,38.74,11.03,4.05,0,0,0,0,0,0,193685.62
-89.3474039848706,43.047140059032,1661,650,,43.047148,-89.34741,31.32,12.7,8.4,0,0,0,0,0,0,156617.61
-89.3474819845417,43.0482490589307,1662,651,,43.048257,-89.347488,0,0,0,0,0,0,0,0,0,0
-89.4387369586327,43.0484080635258,1663,652,,43.048416,-89.438743,3.11,0,0,0,0,0,0,0,0,15573.12
-89.3940349714637,43.049213061546,1664,653,,43.049221,-89.394041,14.47,5,3.33,0,0,0,0,0,0,72326.35
-89.4672509500308,43.0500190652664,1665,654,,43.050027,-89.467257,14.27,1.33,1.68,0,0,0,0,0,0,71350.89
