stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,4201,6:12:00,6:12:00,WEST TRANSFER,0.0122
2,4379,6:12:25,6:12:25,WEST TRANSFER,0.1651
3,4541,6:13:38,6:13:38,WEST TRANSFER,0.6003
4,4993,6:14:00,6:14:00,WEST TRANSFER,0.7183
5,4450,6:14:35,6:14:35,WEST TRANSFER,0.9018
6,4589,6:15:28,6:15:28,WEST TRANSFER,1.1819
7,4171,6:16:17,6:16:17,WEST TRANSFER,1.4394
8,4643,6:16:51,6:16:51,WEST TRANSFER,1.6197
9,8297,6:18:00,6:18:00,WEST TRANSFER,1.9675
10,2665,6:24:29,6:24:29,WEST TRANSFER,3.3239
11,6100,6:26:00,6:26:00,DROP OFFS ONLY,3.6373
