stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,2561,6:43:00,6:43:00,SOUTH TRANSFER,0.021
2,2605,6:43:37,6:43:37,SOUTH TRANSFER,0.1979
3,2717,6:44:15,6:44:15,SOUTH TRANSFER,0.3775
4,2921,6:44:55,6:44:55,SOUTH TRANSFER,0.5692
5,133,6:45:41,6:45:41,SOUTH TRANSFER,0.7875
6,809,6:46:05,6:46:05,SOUTH TRANSFER,0.9033
7,581,6:47:00,6:47:00,SOUTH TRANSFER,1.1671
8,743,6:47:23,6:47:23,SOUTH TRANSFER,1.2772
9,180,6:48:08,6:48:08,SOUTH TRANSFER,1.4926
10,162,6:49:36,6:49:36,SOUTH TRANSFER,1.9093
11,288,6:51:00,6:51:00,SOUTH TRANSFER,2.2884
12,890,6:52:51,6:52:51,SOUTH TRANSFER,2.895
13,906,6:55:07,6:55:07,SOUTH TRANSFER,3.6326
14,4100,6:56:00,6:56:00,DROP OFFS ONLY,3.9153
