stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,568,14:53:00,14:53:00,WEST TRANSFER,0.0204
2,670,14:53:29,14:53:29,WEST TRANSFER,0.1111
3,100,14:54:23,14:54:23,WEST TRANSFER,0.2808
4,234,14:55:03,14:55:03,WEST TRANSFER,0.4076
5,757,14:55:56,14:55:56,WEST TRANSFER,0.574
6,488,14:56:34,14:56:34,WEST TRANSFER,0.6951
7,184,14:57:23,14:57:23,WEST TRANSFER,0.8499
8,532,14:58:00,14:58:00,WEST TRANSFER,0.9574
9,2996,14:58:43,14:58:43,WEST TRANSFER,1.0743
10,2978,14:59:43,14:59:43,WEST TRANSFER,1.2365
11,2442,15:00:39,15:00:39,WEST TRANSFER,1.3881
12,2088,15:02:45,15:02:45,WEST TRANSFER,1.7274
13,2916,15:04:00,15:04:00,WEST TRANSFER,1.9208
14,2822,15:04:48,15:04:48,WEST TRANSFER,2.0823
15,2698,15:06:46,15:06:46,WEST TRANSFER,2.4747
16,2270,15:07:49,15:07:49,WEST TRANSFER,2.6845
17,2712,15:09:15,15:09:15,WEST TRANSFER,2.9688
18,2266,15:09:59,15:09:59,WEST TRANSFER,3.1161
19,2812,15:11:15,15:11:15,WEST TRANSFER,3.3672
20,2362,15:12:05,15:12:05,WEST TRANSFER,3.5331
21,2194,15:13:29,15:13:29,WEST TRANSFER,3.8114
22,2562,15:14:00,15:14:00,WEST TRANSFER,3.9002
23,2338,15:14:27,15:14:27,WEST TRANSFER,4.019
24,2148,15:14:47,15:14:47,WEST TRANSFER,4.1089
25,2628,15:16:04,15:16:04,WEST TRANSFER,4.4436
26,2647,15:17:12,15:17:12,WEST TRANSFER,4.7416
27,2975,15:17:44,15:17:44,WEST TRANSFER,4.8801
28,2590,15:18:23,15:18:23,WEST TRANSFER,5.0529
29,2346,15:19:15,15:19:15,WEST TRANSFER,5.2816
30,2972,15:20:18,15:20:18,WEST TRANSFER,5.5563
31,2222,15:20:53,15:20:53,WEST TRANSFER,5.7086
32,2274,15:21:36,15:21:36,WEST TRANSFER,5.8963
33,2202,15:22:40,15:22:40,WEST TRANSFER,6.1734
34,2182,15:23:02,15:23:02,WEST TRANSFER,6.271
35,2226,15:23:54,15:23:54,WEST TRANSFER,6.4996
36,6100,15:25:00,15:25:00,DROP OFFS ONLY,6.7526
