stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,6350,5:47:00,5:47:00,DROP OFFS ONLY,0.086
2,6159,5:47:28,5:47:28,WEST TRANSFER,0.2197
3,6883,5:48:28,5:48:28,WEST TRANSFER,0.505
4,6903,5:49:27,5:49:27,WEST TRANSFER,0.7846
5,6129,5:50:21,5:50:21,WEST TRANSFER,1.0406
6,6941,5:51:07,5:51:07,WEST TRANSFER,1.2568
7,2793,5:52:46,5:52:46,WEST TRANSFER,1.7229
8,2670,5:53:51,5:53:51,WEST TRANSFER,2.0314
9,2984,5:55:01,5:55:01,WEST TRANSFER,2.3623
10,6100,5:56:00,5:56:00,DROP OFFS ONLY,2.6195
