stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,2643,14:46:00,14:46:00,SOUTH TRANSFER,0.0288
2,2393,14:46:29,14:46:29,SOUTH TRANSFER,0.1259
3,2091,14:47:44,14:47:44,SOUTH TRANSFER,0.3734
4,2007,14:48:54,14:48:54,SOUTH TRANSFER,0.6043
5,2267,14:50:02,14:50:02,SOUTH TRANSFER,0.8267
6,2195,14:51:01,14:51:01,SOUTH TRANSFER,1.0199
7,2145,14:51:50,14:51:50,SOUTH TRANSFER,1.1822
8,298,14:52:17,14:52:17,SOUTH TRANSFER,1.2704
9,573,14:53:00,14:53:00,SOUTH TRANSFER,1.4015
10,438,14:54:17,14:54:17,SOUTH TRANSFER,1.5992
11,706,14:54:56,14:54:56,SOUTH TRANSFER,1.6999
12,490,14:55:38,14:55:38,SOUTH TRANSFER,1.8085
13,104,14:56:41,14:56:41,SOUTH TRANSFER,1.9695
14,392,14:57:20,14:57:20,SOUTH TRANSFER,2.0696
15,196,14:58:21,14:58:21,SOUTH TRANSFER,2.2268
16,624,14:59:14,14:59:14,SOUTH TRANSFER,2.3642
17,158,15:00:24,15:00:24,SOUTH TRANSFER,2.5444
18,459,15:01:52,15:01:52,SOUTH TRANSFER,2.7712
19,288,15:03:00,15:03:00,SOUTH TRANSFER,2.9309
20,174,15:04:04,15:04:04,SOUTH TRANSFER,3.1777
21,877,15:05:11,15:05:11,SOUTH TRANSFER,3.4353
22,147,15:05:59,15:05:59,SOUTH TRANSFER,3.6193
23,694,15:06:24,15:06:24,SOUTH TRANSFER,3.715
24,570,15:06:55,15:06:55,SOUTH TRANSFER,3.8365
25,110,15:07:45,15:07:45,SOUTH TRANSFER,4.0281
26,124,15:08:25,15:08:25,SOUTH TRANSFER,4.1827
27,582,15:09:02,15:09:02,SOUTH TRANSFER,4.3245
28,730,15:09:49,15:09:49,SOUTH TRANSFER,4.5059
29,906,15:10:40,15:10:40,SOUTH TRANSFER,4.7011
30,4100,15:12:00,15:12:00,DROP OFFS ONLY,4.9838
