stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,2082,18:41:00,18:41:00,TO EAGLE HTS,0.0232
2,2054,18:41:30,18:41:30,DROP OFFS ONLY,0.2
3,2039,18:42:24,18:42:24,DROP OFFS ONLY,0.5136
4,2061,18:42:35,18:42:35,DROP OFFS ONLY,0.5820000000000001
5,2071,18:42:50,18:42:50,DROP OFFS ONLY,0.6717
6,2014,18:43:22,18:43:22,DROP OFFS ONLY,0.8562
7,2034,18:44:00,18:44:00,DROP OFFS ONLY,1.0501
