stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled
1,3740,6:37:00,6:37:00,EAST TRANSFER,0.0234
2,3952,6:38:44,6:38:44,EAST TRANSFER,0.5837
3,3311,6:39:48,6:39:48,EAST TRANSFER,0.9314
4,3592,6:40:26,6:40:26,EAST TRANSFER,1.1367
5,3273,6:41:07,6:41:07,EAST TRANSFER,1.3621
6,3645,6:41:51,6:41:51,EAST TRANSFER,1.5994
7,3487,6:42:13,6:42:13,EAST TRANSFER,1.7181
8,3799,6:43:00,6:43:00,EAST TRANSFER,1.9559
9,3827,6:43:44,6:43:44,EAST TRANSFER,2.1952
10,3153,6:44:44,6:44:44,EAST TRANSFER,2.5249
11,3491,6:45:14,6:45:14,EAST TRANSFER,2.6901
12,3243,6:45:40,6:45:40,EAST TRANSFER,2.8337
13,3517,6:46:33,6:46:33,EAST TRANSFER,3.1210000000000004
14,7385,6:48:03,6:48:03,EAST TRANSFER,3.6095
15,7417,6:49:03,6:49:03,EAST TRANSFER,3.9364
16,7331,6:49:45,6:49:45,EAST TRANSFER,4.1679
17,7569,6:50:13,6:50:13,EAST TRANSFER,4.3225
18,7302,6:50:51,6:50:51,EAST TRANSFER,4.5285
19,7996,6:51:47,6:51:47,EAST TRANSFER,4.8355
20,7668,6:52:23,6:52:23,EAST TRANSFER,5.0325
21,7520,6:53:05,6:53:05,EAST TRANSFER,5.2645
22,7194,6:53:38,6:53:38,EAST TRANSFER,5.446000000000001
23,7232,6:54:21,6:54:21,EAST TRANSFER,5.6822
24,7144,6:55:00,6:55:00,EAST TRANSFER,5.8563
25,7955,6:59:24,6:59:24,EAST TRANSFER,7.2116
26,7215,7:00:24,7:00:24,EAST TRANSFER,7.5243
27,7379,7:00:50,7:00:50,EAST TRANSFER,7.6625
28,7745,7:01:12,7:01:12,EAST TRANSFER,7.7799
29,1225,7:01:52,7:01:52,EAST TRANSFER,7.9867
30,1785,7:02:21,7:02:21,EAST TRANSFER,8.1388
31,1809,7:02:46,7:02:46,EAST TRANSFER,8.2715
32,1153,7:03:17,7:03:17,EAST TRANSFER,8.4312
33,1105,7:03:56,7:03:56,EAST TRANSFER,8.6314
34,7100,7:05:00,7:05:00,DROP OFFS ONLY,8.9319
